mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,c111 = 1.000000,c112 = 1.000000,c121 = 1.000000,c122 = 1.000000,c211 = 1.000000,c212 = 1.000000,c221 = 1.000000,c222 = 1.000000,rhoA = 0.100000,rhoB = 0.900000,data are below
sigma,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,FPa11,FPa12,FPa21,FPa22,FPb111,FPb112,FPb211,FPb212,FPb121,FPb122,FPb221,FPb222,
2.000000,1.387500,0.900000,0.900000,1.387500,0.735613,0.735613,0.735613,0.735613,12.126752,12.126752,15.741170,15.741170,15.741170,15.741170,12.126752,12.126752,0.735609,0.735613,0.735613,0.735609,12.126703,12.126752,15.741117,15.741170,15.741170,15.741117,12.126752,12.126703,
2.000000,1.387500,0.912500,0.912500,1.387500,0.738851,0.738851,0.738851,0.738851,12.161574,12.161574,15.659769,15.659769,15.659769,15.659769,12.161574,12.161574,0.738846,0.738851,0.738851,0.738846,12.161526,12.161573,15.659718,15.659769,15.659769,15.659718,12.161573,12.161526,
2.000000,1.387500,0.925000,0.925000,1.387500,0.742136,0.742136,0.742136,0.742136,12.196808,12.196808,15.580470,15.580470,15.580470,15.580470,12.196808,12.196808,0.742132,0.742136,0.742136,0.742132,12.196760,12.196806,15.580417,15.580467,15.580467,15.580417,12.196806,12.196760,
2.000000,1.387500,0.937500,0.937500,1.387500,0.745303,0.745303,0.745303,0.745303,12.230673,12.230673,15.501288,15.501288,15.501288,15.501288,12.230673,12.230673,0.745299,0.745303,0.745303,0.745299,12.230626,12.230671,15.501237,15.501287,15.501287,15.501237,12.230671,12.230626,
2.000000,1.387500,0.950000,0.950000,1.387500,0.748418,0.748418,0.748418,0.748418,12.263878,12.263878,15.422962,15.422962,15.422962,15.422962,12.263878,12.263878,0.748414,0.748418,0.748418,0.748414,12.263831,12.263875,15.422911,15.422959,15.422959,15.422911,12.263875,12.263831,
2.000000,1.387500,0.962500,0.962500,1.387500,0.751500,0.751500,0.751500,0.751500,12.296631,12.296631,15.345680,15.345680,15.345680,15.345680,12.296631,12.296631,0.751495,0.751499,0.751499,0.751495,12.296585,12.296629,15.345630,15.345677,15.345677,15.345630,12.296629,12.296585,
2.000000,1.387500,0.975000,0.975000,1.387500,0.754532,0.754532,0.754532,0.754532,12.328770,12.328770,15.269229,15.269229,15.269229,15.269229,12.328770,12.328770,0.754528,0.754532,0.754532,0.754528,12.328724,12.328766,15.269179,15.269225,15.269225,15.269179,12.328766,12.328724,
2.000000,1.387500,0.987500,0.987500,1.387500,0.757488,0.757488,0.757488,0.757488,12.360008,12.360008,15.193268,15.193268,15.193268,15.193268,12.360008,12.360008,0.757483,0.757487,0.757487,0.757483,12.359963,12.360005,15.193220,15.193264,15.193264,15.193220,12.360005,12.359963,
2.000000,1.387500,1.000000,1.000000,1.387500,0.760406,0.760406,0.760406,0.760406,12.390775,12.390775,15.118227,15.118227,15.118227,15.118227,12.390775,12.390775,0.760402,0.760406,0.760406,0.760402,12.390731,12.390771,15.118180,15.118224,15.118224,15.118180,12.390771,12.390731,
2.000000,1.387500,1.012500,1.012500,1.387500,0.763338,0.763338,0.763338,0.763338,12.421586,12.421586,15.044627,15.044627,15.044627,15.044627,12.421586,12.421586,0.763333,0.763337,0.763337,0.763333,12.421542,12.421582,15.044580,15.044622,15.044622,15.044580,12.421582,12.421542,
2.000000,1.387500,1.025000,1.025000,1.387500,0.766191,0.766191,0.766191,0.766191,12.451497,12.451497,14.971423,14.971423,14.971423,14.971423,12.451497,12.451497,0.766186,0.766190,0.766190,0.766186,12.451453,12.451492,14.971376,14.971417,14.971417,14.971376,12.451492,12.451453,
2.000000,1.387500,1.037500,1.037500,1.387500,0.768985,0.768985,0.768985,0.768985,12.480717,12.480717,14.898811,14.898811,14.898811,14.898811,12.480717,12.480717,0.768981,0.768985,0.768985,0.768981,12.480675,12.480712,14.898766,14.898806,14.898806,14.898766,12.480712,12.480675,
2.000000,1.387500,1.050000,1.050000,1.387500,0.771753,0.771753,0.771753,0.771753,12.509586,12.509586,14.827126,14.827126,14.827126,14.827126,12.509586,12.509586,0.771749,0.771753,0.771753,0.771749,12.509544,12.509580,14.827081,14.827119,14.827119,14.827081,12.509580,12.509544,
2.000000,1.387500,1.062500,1.062500,1.387500,0.774472,0.774472,0.774472,0.774472,12.537867,12.537867,14.756086,14.756086,14.756086,14.756086,12.537867,12.537867,0.774468,0.774471,0.774471,0.774468,12.537826,12.537861,14.756043,14.756080,14.756080,14.756043,12.537861,12.537826,
2.000000,1.387500,1.075000,1.075000,1.387500,0.777149,0.777149,0.777149,0.777149,12.565649,12.565649,14.685762,14.685762,14.685762,14.685762,12.565649,12.565649,0.777145,0.777149,0.777149,0.777145,12.565609,12.565643,14.685719,14.685755,14.685755,14.685719,12.565643,12.565609,
2.000000,1.387500,1.087500,1.087500,1.387500,0.779784,0.779784,0.779784,0.779784,12.592927,12.592927,14.616121,14.616121,14.616121,14.616121,12.592927,12.592927,0.779781,0.779784,0.779784,0.779781,12.592887,12.592920,14.616078,14.616113,14.616113,14.616078,12.592920,12.592887,
2.000000,1.387500,1.100000,1.100000,1.387500,0.782384,0.782384,0.782384,0.782384,12.619771,12.619771,14.547212,14.547212,14.547212,14.547212,12.619771,12.619771,0.782380,0.782383,0.782383,0.782380,12.619732,12.619763,14.547171,14.547204,14.547204,14.547171,12.619763,12.619732,
2.000000,1.387500,1.112500,1.112500,1.387500,0.784837,0.784837,0.784837,0.784837,12.645044,12.645044,14.477817,14.477817,14.477817,14.477817,12.645044,12.645044,0.784833,0.784836,0.784836,0.784833,12.645005,12.645036,14.477775,14.477808,14.477808,14.477775,12.645036,12.645005,
2.000000,1.387500,1.125000,1.125000,1.387500,0.787460,0.787460,0.787460,0.787460,12.672004,12.672004,14.411335,14.411335,14.411335,14.411335,12.672004,12.672004,0.787456,0.787459,0.787459,0.787456,12.671966,12.671996,14.411295,14.411326,14.411326,14.411295,12.671996,12.671966,
2.000000,1.387500,1.137500,1.137500,1.387500,0.789934,0.789934,0.789934,0.789934,12.697370,12.697370,14.344297,14.344297,14.344297,14.344297,12.697370,12.697370,0.789930,0.789933,0.789933,0.789930,12.697333,12.697362,14.344258,14.344288,14.344288,14.344258,12.697362,12.697333,
2.000000,1.387500,1.150000,1.150000,1.387500,0.792435,0.792435,0.792435,0.792435,12.722956,12.722956,14.278582,14.278582,14.278582,14.278582,12.722956,12.722956,0.792431,0.792434,0.792434,0.792431,12.722918,12.722946,14.278543,14.278571,14.278571,14.278543,12.722946,12.722918,
2.000000,1.387500,1.162500,1.162500,1.387500,0.794843,0.794843,0.794843,0.794843,12.747540,12.747540,14.212892,14.212892,14.212892,14.212892,12.747540,12.747540,0.794839,0.794842,0.794842,0.794839,12.747502,12.747529,14.212853,14.212880,14.212880,14.212853,12.747529,12.747502,
2.000000,1.387500,1.175000,1.175000,1.387500,0.797202,0.797202,0.797202,0.797202,12.771570,12.771570,14.147675,14.147675,14.147675,14.147675,12.771570,12.771570,0.797199,0.797201,0.797201,0.797199,12.771534,12.771559,14.147638,14.147664,14.147664,14.147638,12.771559,12.771534,
2.000000,1.387500,1.187500,1.187500,1.387500,0.799536,0.799536,0.799536,0.799536,12.795287,12.795287,14.083164,14.083164,14.083164,14.083164,12.795287,12.795287,0.799532,0.799535,0.799535,0.799532,12.795252,12.795275,14.083127,14.083152,14.083152,14.083127,12.795275,12.795252,
2.000000,1.387500,1.200000,1.200000,1.387500,0.801836,0.801836,0.801836,0.801836,12.818614,12.818614,14.019257,14.019257,14.019257,14.019257,12.818614,12.818614,0.801832,0.801834,0.801834,0.801832,12.818579,12.818602,14.019221,14.019244,14.019244,14.019221,12.818602,12.818579,
2.000000,1.387500,1.212500,1.212500,1.387500,0.804045,0.804045,0.804045,0.804045,12.840975,12.840975,13.955342,13.955342,13.955342,13.955342,12.840975,12.840975,0.804042,0.804044,0.804044,0.804042,12.840948,12.840969,13.955314,13.955336,13.955336,13.955314,12.840969,12.840948,
2.000000,1.387500,1.225000,1.225000,1.387500,0.806329,0.806329,0.806329,0.806329,12.864046,12.864046,13.893130,13.893130,13.893130,13.893130,12.864046,12.864046,0.806326,0.806328,0.806328,0.806326,12.864013,12.864033,13.893096,13.893117,13.893117,13.893096,12.864033,12.864013,
2.000000,1.387500,1.237500,1.237500,1.387500,0.808541,0.808541,0.808541,0.808541,12.886337,12.886337,13.831065,13.831065,13.831065,13.831065,12.886337,12.886337,0.808537,0.808539,0.808539,0.808537,12.886304,12.886323,13.831030,13.831050,13.831050,13.831030,12.886323,12.886304,
2.000000,1.387500,1.250000,1.250000,1.387500,0.810850,0.810850,0.810850,0.810850,12.909571,12.909571,13.770899,13.770899,13.770899,13.770899,12.909571,12.909571,0.810847,0.810849,0.810849,0.810847,12.909539,12.909557,13.770866,13.770884,13.770884,13.770866,12.909557,12.909539,
2.000000,1.387500,1.262500,1.262500,1.387500,0.813016,0.813016,0.813016,0.813016,12.931312,12.931312,13.710113,13.710113,13.710113,13.710113,12.931312,12.931312,0.813013,0.813014,0.813014,0.813013,12.931281,12.931297,13.710081,13.710098,13.710098,13.710081,12.931297,12.931281,
2.000000,1.387500,1.275000,1.275000,1.387500,0.815143,0.815143,0.815143,0.815143,12.952620,12.952620,13.649782,13.649782,13.649782,13.649782,12.952620,12.952620,0.815140,0.815141,0.815141,0.815140,12.952588,12.952604,13.649751,13.649766,13.649766,13.649751,12.952604,12.952588,
2.000000,1.387500,1.287500,1.287500,1.387500,0.817249,0.817249,0.817249,0.817249,12.973682,12.973682,13.590083,13.590083,13.590083,13.590083,12.973682,12.973682,0.817246,0.817247,0.817247,0.817246,12.973652,12.973666,13.590052,13.590066,13.590066,13.590052,12.973666,12.973652,
2.000000,1.387500,1.300000,1.300000,1.387500,0.819310,0.819310,0.819310,0.819310,12.994258,12.994258,13.530752,13.530752,13.530752,13.530752,12.994258,12.994258,0.819307,0.819309,0.819309,0.819307,12.994228,12.994240,13.530721,13.530734,13.530734,13.530721,12.994240,12.994228,
2.000000,1.387500,1.312500,1.312500,1.387500,0.821369,0.821369,0.821369,0.821369,13.014767,13.014767,13.472202,13.472202,13.472202,13.472202,13.014767,13.014767,0.821366,0.821367,0.821367,0.821366,13.014738,13.014749,13.472173,13.472185,13.472185,13.472173,13.014749,13.014738,
2.000000,1.387500,1.325000,1.325000,1.387500,0.823390,0.823390,0.823390,0.823390,13.034863,13.034863,13.414067,13.414067,13.414067,13.414067,13.034863,13.034863,0.823387,0.823388,0.823388,0.823387,13.034835,13.034845,13.414039,13.414049,13.414049,13.414039,13.034845,13.034835,
2.000000,1.387500,1.337500,1.337500,1.387500,0.825384,0.825384,0.825384,0.825384,13.054654,13.054654,13.356442,13.356442,13.356442,13.356442,13.054654,13.054654,0.825381,0.825382,0.825382,0.825381,13.054626,13.054635,13.356414,13.356423,13.356423,13.356414,13.054635,13.054626,
2.000000,1.387500,1.350000,1.350000,1.387500,0.827341,0.827341,0.827341,0.827341,13.074052,13.074052,13.299224,13.299224,13.299224,13.299224,13.074052,13.074052,0.827339,0.827340,0.827340,0.827339,13.074025,13.074033,13.299197,13.299205,13.299205,13.299197,13.074033,13.074025,
2.000000,1.387500,1.362500,1.362500,1.387500,0.829283,0.829283,0.829283,0.829283,13.093255,13.093255,13.242600,13.242600,13.242600,13.242600,13.093255,13.093255,0.829280,0.829281,0.829281,0.829280,13.093229,13.093235,13.242574,13.242580,13.242580,13.242574,13.093235,13.093229,
2.000000,1.387500,1.375000,1.375000,1.387500,0.831199,0.831199,0.831199,0.831199,13.112168,13.112168,13.186460,13.186460,13.186460,13.186460,13.112168,13.112168,0.831196,0.831196,0.831196,0.831196,13.112143,13.112148,13.186435,13.186440,13.186440,13.186435,13.112148,13.112143,
2.000000,1.387500,1.387500,1.387500,1.387500,0.833088,0.833088,0.833088,0.833088,13.130794,13.130794,13.130794,13.130794,13.130794,13.130794,13.130794,13.130794,0.833086,0.833086,0.833086,0.833086,13.130769,13.130773,13.130769,13.130773,13.130773,13.130769,13.130773,13.130769,
2.000000,1.387500,1.400000,1.400000,1.387500,0.834954,0.834954,0.834954,0.834954,13.149158,13.149158,13.075616,13.075616,13.075616,13.075616,13.149158,13.149158,0.834952,0.834952,0.834952,0.834952,13.149134,13.149136,13.075591,13.075593,13.075593,13.075591,13.149136,13.149134,
2.000000,1.387500,1.412500,1.412500,1.387500,0.836788,0.836788,0.836788,0.836788,13.167168,13.167168,13.020819,13.020819,13.020819,13.020819,13.167168,13.167168,0.836785,0.836785,0.836785,0.836785,13.167145,13.167146,13.020797,13.020798,13.020798,13.020797,13.167146,13.167145,
2.000000,1.387500,1.425000,1.425000,1.387500,0.838607,0.838607,0.838607,0.838607,13.185012,13.185012,12.966583,12.966583,12.966583,12.966583,13.185012,13.185012,0.838605,0.838605,0.838605,0.838605,13.184990,13.184989,12.966561,12.966560,12.966560,12.966561,13.184989,13.184990,
2.000000,1.387500,1.437500,1.437500,1.387500,0.840404,0.840404,0.840404,0.840404,13.202607,13.202607,12.912809,12.912809,12.912809,12.912809,13.202607,13.202607,0.840402,0.840402,0.840402,0.840402,13.202585,13.202583,12.912788,12.912786,12.912786,12.912788,13.202583,13.202585,
2.000000,1.387500,1.450000,1.450000,1.387500,0.842174,0.842174,0.842174,0.842174,13.219910,13.219910,12.859447,12.859447,12.859447,12.859447,13.219910,13.219910,0.842172,0.842171,0.842171,0.842172,13.219889,13.219886,12.859426,12.859423,12.859423,12.859426,13.219886,13.219889,
2.000000,1.387500,1.462500,1.462500,1.387500,0.843927,0.843927,0.843927,0.843927,13.237019,13.237019,12.806580,12.806580,12.806580,12.806580,13.237019,13.237019,0.843925,0.843924,0.843924,0.843925,13.236999,13.236994,12.806560,12.806555,12.806555,12.806560,13.236994,13.236999,
2.000000,1.387500,1.475000,1.475000,1.387500,0.845664,0.845664,0.845664,0.845664,13.253947,13.253947,12.754211,12.754211,12.754211,12.754211,13.253947,13.253947,0.845662,0.845661,0.845661,0.845662,13.253927,13.253921,12.754191,12.754185,12.754185,12.754191,13.253921,13.253927,
2.000000,1.387500,1.487500,1.487500,1.387500,0.847386,0.847386,0.847386,0.847386,13.270703,13.270703,12.702336,12.702336,12.702336,12.702336,13.270703,13.270703,0.847384,0.847383,0.847383,0.847384,13.270684,13.270677,12.702318,12.702311,12.702311,12.702318,13.270677,13.270684,
2.000000,1.387500,1.500000,1.500000,1.387500,0.849047,0.849047,0.849047,0.849047,13.286837,13.286837,12.650506,12.650506,12.650506,12.650506,13.286837,13.286837,0.849045,0.849044,0.849044,0.849045,13.286818,13.286810,12.650488,12.650480,12.650480,12.650488,13.286810,13.286818,
2.000000,1.400000,0.500000,0.500000,1.400000,0.595018,0.595018,0.595018,0.595018,10.438814,10.438814,19.018522,19.018522,19.018522,19.018522,10.438814,10.438814,0.595013,0.595018,0.595018,0.595013,10.438751,10.438824,19.018448,19.018534,19.018534,19.018448,10.438824,10.438751,
2.000000,1.400000,0.512500,0.512500,1.400000,0.600867,0.600867,0.600867,0.600867,10.510621,10.510621,18.888966,18.888966,18.888966,18.888966,10.510621,10.510621,0.600862,0.600868,0.600868,0.600862,10.510559,10.510631,18.888892,18.888978,18.888978,18.888892,10.510631,10.510559,
2.000000,1.400000,0.525000,0.525000,1.400000,0.606574,0.606574,0.606574,0.606574,10.580268,10.580268,18.761557,18.761557,18.761557,18.761557,10.580268,10.580268,0.606569,0.606575,0.606575,0.606569,10.580205,10.580276,18.761482,18.761567,18.761567,18.761482,10.580276,10.580205,
2.000000,1.400000,0.537500,0.537500,1.400000,0.612207,0.612207,0.612207,0.612207,10.648626,10.648626,18.637133,18.637133,18.637133,18.637133,10.648626,10.648626,0.612202,0.612207,0.612207,0.612202,10.648564,10.648634,18.637059,18.637142,18.637142,18.637059,10.648634,10.648564,
2.000000,1.400000,0.550000,0.550000,1.400000,0.617677,0.617677,0.617677,0.617677,10.714650,10.714650,18.514282,18.514282,18.514282,18.514282,10.714650,10.714650,0.617672,0.617678,0.617678,0.617672,10.714588,10.714658,18.514208,18.514291,18.514291,18.514208,10.714658,10.714588,
2.000000,1.400000,0.562500,0.562500,1.400000,0.623078,0.623078,0.623078,0.623078,10.779483,10.779483,18.394178,18.394178,18.394178,18.394178,10.779483,10.779483,0.623073,0.623079,0.623079,0.623073,10.779422,10.779492,18.394107,18.394189,18.394189,18.394107,10.779492,10.779422,
2.000000,1.400000,0.575000,0.575000,1.400000,0.628366,0.628366,0.628366,0.628366,10.842619,10.842619,18.276071,18.276071,18.276071,18.276071,10.842619,10.842619,0.628360,0.628366,0.628366,0.628360,10.842557,10.842626,18.275999,18.276079,18.276079,18.275999,10.842626,10.842557,
2.000000,1.400000,0.587500,0.587500,1.400000,0.633484,0.633484,0.633484,0.633484,10.903422,10.903422,18.159072,18.159072,18.159072,18.159072,10.903422,10.903422,0.633479,0.633484,0.633484,0.633479,10.903361,10.903430,18.159001,18.159080,18.159080,18.159001,10.903430,10.903361,
2.000000,1.400000,0.600000,0.600000,1.400000,0.638485,0.638485,0.638485,0.638485,10.962539,10.962539,18.043797,18.043797,18.043797,18.043797,10.962539,10.962539,0.638480,0.638486,0.638486,0.638480,10.962479,10.962547,18.043728,18.043807,18.043807,18.043728,10.962547,10.962479,
2.000000,1.400000,0.612500,0.612500,1.400000,0.643550,0.643550,0.643550,0.643550,11.022119,11.022119,17.932607,17.932607,17.932607,17.932607,11.022119,11.022119,0.643545,0.643551,0.643551,0.643545,11.022060,11.022128,17.932538,17.932617,17.932617,17.932538,11.022128,11.022060,
2.000000,1.400000,0.625000,0.625000,1.400000,0.648456,0.648456,0.648456,0.648456,11.079544,11.079544,17.822335,17.822335,17.822335,17.822335,11.079544,11.079544,0.648451,0.648456,0.648456,0.648451,11.079484,11.079551,17.822265,17.822342,17.822342,17.822265,11.079551,11.079484,
2.000000,1.400000,0.637500,0.637500,1.400000,0.653177,0.653177,0.653177,0.653177,11.134551,11.134551,17.712567,17.712567,17.712567,17.712567,11.134551,11.134551,0.653172,0.653178,0.653178,0.653172,11.134493,11.134560,17.712499,17.712576,17.712576,17.712499,11.134560,11.134493,
2.000000,1.400000,0.650000,0.650000,1.400000,0.657968,0.657968,0.657968,0.657968,11.190102,11.190102,17.606604,17.606604,17.606604,17.606604,11.190102,11.190102,0.657963,0.657968,0.657968,0.657963,11.190044,11.190110,17.606537,17.606613,17.606613,17.606537,11.190110,11.190044,
2.000000,1.400000,0.662500,0.662500,1.400000,0.662552,0.662552,0.662552,0.662552,11.243020,11.243020,17.500683,17.500683,17.500683,17.500683,11.243020,11.243020,0.662547,0.662552,0.662552,0.662547,11.242962,11.243027,17.500617,17.500691,17.500691,17.500617,11.243027,11.242962,
2.000000,1.400000,0.675000,0.675000,1.400000,0.667121,0.667121,0.667121,0.667121,11.295534,11.295534,17.397266,17.397266,17.397266,17.397266,11.295534,11.295534,0.667116,0.667122,0.667122,0.667116,11.295477,11.295542,17.397201,17.397274,17.397274,17.397201,11.295542,11.295477,
2.000000,1.400000,0.687500,0.687500,1.400000,0.671545,0.671545,0.671545,0.671545,11.346161,11.346161,17.294557,17.294557,17.294557,17.294557,11.346161,11.346161,0.671540,0.671546,0.671546,0.671540,11.346104,11.346168,17.294492,17.294564,17.294564,17.294492,11.346168,11.346104,
2.000000,1.400000,0.700000,0.700000,1.400000,0.675969,0.675969,0.675969,0.675969,11.396559,11.396559,17.194360,17.194360,17.194360,17.194360,11.396559,11.396559,0.675964,0.675969,0.675969,0.675964,11.396503,11.396566,17.194296,17.194368,17.194368,17.194296,11.396566,11.396503,
2.000000,1.400000,0.712500,0.712500,1.400000,0.680266,0.680266,0.680266,0.680266,11.445315,11.445315,17.094977,17.094977,17.094977,17.094977,11.445315,11.445315,0.680261,0.680266,0.680266,0.680261,11.445259,11.445322,17.094913,17.094984,17.094984,17.094913,11.445322,11.445259,
2.000000,1.400000,0.725000,0.725000,1.400000,0.684384,0.684384,0.684384,0.684384,11.491861,11.491861,16.995686,16.995686,16.995686,16.995686,11.491861,11.491861,0.684379,0.684385,0.684385,0.684379,11.491804,11.491865,16.995622,16.995691,16.995691,16.995622,11.491865,11.491804,
2.000000,1.400000,0.737500,0.737500,1.400000,0.688649,0.688649,0.688649,0.688649,11.539863,11.539863,16.900564,16.900564,16.900564,16.900564,11.539863,11.539863,0.688644,0.688650,0.688650,0.688644,11.539807,11.539868,16.900501,16.900569,16.900569,16.900501,11.539868,11.539807,
