mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,c111 = 1.000000,c112 = 1.000000,c121 = 1.000000,c122 = 1.000000,c211 = 1.000000,c212 = 1.000000,c221 = 1.000000,c222 = 1.000000,sigma =0.250000,data are below
drho,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,
0.063333,0.500000,0.500000,1.000000,1.000000,0.593242,0.593242,0.593242,0.593242,18.992570,18.992570,13.032218,13.032218,18.992570,18.992570,13.032218,13.032218,0.592595,0.593749,0.592595,0.593749,18.983083,18.999983,13.023286,13.039200,18.983083,18.999983,13.023286,13.039200,
0.063333,0.500000,0.500000,1.125000,1.125000,0.609817,0.609817,0.609817,0.609817,19.231631,19.231631,12.303078,12.303078,19.231631,19.231631,12.303078,12.303078,0.609017,0.610460,0.609017,0.610460,19.220263,19.240764,12.292613,12.311490,19.220263,19.240764,12.292613,12.311490,
0.063333,0.500000,0.500000,1.250000,1.250000,0.624563,0.624563,0.624563,0.624563,19.438394,19.438394,11.661222,11.661222,19.438394,19.438394,11.661222,11.661222,0.623620,0.625339,0.623620,0.625339,19.425339,19.449133,11.649480,11.670887,19.425339,19.449133,11.649480,11.670887,
0.063333,0.500000,0.500000,1.375000,1.375000,0.637887,0.637887,0.637887,0.637887,19.620618,19.620618,11.091555,11.091555,19.620618,19.620618,11.091555,11.091555,0.636816,0.638792,0.636816,0.638792,19.606131,19.632835,11.078829,11.102295,19.606131,19.632835,11.078829,11.102295,
0.063333,0.500000,0.500000,1.500000,1.500000,0.650001,0.650001,0.650001,0.650001,19.782621,19.782621,10.581406,10.581406,19.782621,19.782621,10.581406,10.581406,0.648801,0.651023,0.648801,0.651023,19.766730,19.796136,10.567773,10.593011,19.766730,19.796136,10.567773,10.593011,
0.063333,0.625000,0.625000,0.500000,0.500000,0.529441,0.529441,0.529441,0.529441,16.051433,16.051433,18.000480,18.000480,16.051433,16.051433,18.000480,18.000480,0.529506,0.529308,0.529506,0.529308,16.052509,16.049249,18.001563,17.998283,16.052509,16.049249,18.001563,17.998283,
0.063333,0.625000,0.625000,0.625000,0.625000,0.559919,0.559919,0.559919,0.559919,16.538828,16.538828,16.538828,16.538828,16.538828,16.538828,16.538828,16.538828,0.559915,0.559915,0.559915,0.559915,16.538761,16.538761,16.538761,16.538761,16.538761,16.538761,16.538761,16.538761,
0.063333,0.625000,0.625000,0.750000,0.750000,0.585957,0.585957,0.585957,0.585957,16.935771,16.935771,15.351160,15.351160,16.935771,16.935771,15.351160,15.351160,0.585856,0.585991,0.585856,0.585991,16.934272,16.936287,15.349682,15.351669,16.934272,16.936287,15.349682,15.351669,
0.063333,0.625000,0.625000,0.875000,0.875000,0.608502,0.608502,0.608502,0.608502,17.265944,17.265944,14.356285,14.356285,17.265944,17.265944,14.356285,14.356285,0.608231,0.608661,0.608231,0.608661,17.262036,17.268222,14.352502,14.358490,17.262036,17.268222,14.352502,14.358490,
0.063333,0.625000,0.625000,1.000000,1.000000,0.628431,0.628431,0.628431,0.628431,17.547898,17.547898,13.506914,13.506914,17.547898,17.547898,13.506914,13.506914,0.627997,0.628723,0.627997,0.628723,17.541863,17.551963,13.501194,13.510768,17.541863,17.551963,13.501194,13.510768,
0.063333,0.625000,0.625000,1.125000,1.125000,0.646134,0.646134,0.646134,0.646134,17.790957,17.790957,12.768480,12.768480,17.790957,17.790957,12.768480,12.768480,0.645542,0.646557,0.645542,0.646557,17.782935,17.796675,12.761044,12.773783,17.782935,17.796675,12.761044,12.773783,
0.063333,0.625000,0.625000,1.250000,1.250000,0.662042,0.662042,0.662042,0.662042,18.003661,18.003661,12.118702,12.118702,18.003661,18.003661,12.118702,12.118702,0.661318,0.662594,0.661318,0.662594,17.994091,18.010946,12.110031,12.125305,17.994091,18.010946,12.110031,12.125305,
0.063333,0.625000,0.625000,1.375000,1.375000,0.676472,0.676472,0.676472,0.676472,18.192103,18.192103,11.541229,11.541229,18.192103,18.192103,11.541229,11.541229,0.675606,0.677139,0.675606,0.677139,18.180921,18.200725,11.531331,11.548865,18.180921,18.200725,11.531331,11.548865,
0.063333,0.625000,0.625000,1.500000,1.500000,0.689618,0.689618,0.689618,0.689618,18.360180,18.360180,11.023211,11.023211,18.360180,18.360180,11.023211,11.023211,0.688624,0.690409,0.688624,0.690409,18.347599,18.370192,11.012330,11.031874,18.347599,18.370192,11.012330,11.031874,
0.063333,0.750000,0.750000,0.500000,0.500000,0.553703,0.553703,0.553703,0.553703,14.865052,14.865052,18.391911,18.391911,14.865052,14.865052,18.391911,18.391911,0.553918,0.553386,0.553918,0.553386,14.868359,14.860155,18.395285,18.386912,14.868359,14.860155,18.395285,18.386912,
0.063333,0.750000,0.750000,0.625000,0.625000,0.585957,0.585957,0.585957,0.585957,15.351160,15.351160,16.935771,16.935771,15.351160,15.351160,16.935771,16.935771,0.585991,0.585856,0.585991,0.585856,15.351669,15.349682,16.936287,16.934272,15.351669,15.349682,16.936287,16.934272,
0.063333,0.750000,0.750000,0.750000,0.750000,0.613161,0.613161,0.613161,0.613161,15.743280,15.743280,15.743280,15.743280,15.743280,15.743280,15.743280,15.743280,0.613156,0.613156,0.613156,0.613156,15.743221,15.743221,15.743221,15.743221,15.743221,15.743221,15.743221,15.743221,
0.063333,0.750000,0.750000,0.875000,0.875000,0.637082,0.637082,0.637082,0.637082,16.075373,16.075373,14.746462,14.746462,16.075373,16.075373,14.746462,14.746462,0.637029,0.637093,0.637029,0.637093,16.074652,16.075529,14.745754,14.746616,16.074652,16.075529,14.745754,14.746616,
0.063333,0.750000,0.750000,1.000000,1.000000,0.658601,0.658601,0.658601,0.658601,16.364493,16.364493,13.897882,13.897882,16.364493,16.364493,13.897882,13.897882,0.658374,0.658712,0.658374,0.658712,16.361491,16.365954,13.894996,13.899288,16.361491,16.365954,13.894996,13.899288,
0.063333,0.750000,0.750000,1.125000,1.125000,0.677325,0.677325,0.677325,0.677325,16.608953,16.608953,13.153218,13.153218,16.608953,16.608953,13.153218,13.153218,0.676942,0.677556,0.676942,0.677556,16.604019,16.611933,13.148576,13.156021,16.604019,16.611933,13.148576,13.156021,
0.063333,0.750000,0.750000,1.250000,1.250000,0.694512,0.694512,0.694512,0.694512,16.827776,16.827776,12.500784,12.500784,16.827776,16.827776,12.500784,12.500784,0.693990,0.694861,0.693990,0.694861,16.821199,16.832161,12.494736,12.504818,16.821199,16.832161,12.494736,12.504818,
0.063333,0.750000,0.750000,1.375000,1.375000,0.709958,0.709958,0.709958,0.709958,17.020035,17.020035,11.918004,11.918004,17.020035,17.020035,11.918004,11.918004,0.709300,0.710423,0.709300,0.710423,17.011930,17.025756,11.910719,11.923148,17.011930,17.025756,11.910719,11.923148,
0.063333,0.750000,0.750000,1.500000,1.500000,0.724048,0.724048,0.724048,0.724048,17.191892,17.191892,11.394390,11.394390,17.191892,17.191892,11.394390,11.394390,0.723254,0.724627,0.723254,0.724627,17.182296,17.198883,11.385962,11.400533,17.182296,17.198883,11.385962,11.400533,
0.063333,0.875000,0.875000,0.500000,0.500000,0.574783,0.574783,0.574783,0.574783,13.876147,13.876147,18.717641,18.717641,13.876147,13.876147,18.717641,18.717641,0.575144,0.574294,0.575144,0.574294,13.881413,13.869022,18.723116,18.710232,13.881413,13.869022,18.723116,18.710232,
0.063333,0.875000,0.875000,0.625000,0.625000,0.608502,0.608502,0.608502,0.608502,14.356285,14.356285,17.265944,17.265944,14.356285,14.356285,17.265944,17.265944,0.608661,0.608231,0.608661,0.608231,14.358490,14.352502,17.268222,17.262036,14.358490,14.352502,17.268222,17.262036,
0.063333,0.875000,0.875000,0.750000,0.750000,0.637082,0.637082,0.637082,0.637082,14.746462,14.746462,16.075373,16.075373,14.746462,14.746462,16.075373,16.075373,0.637093,0.637029,0.637093,0.637029,14.746616,14.745754,16.075529,16.074652,14.746616,14.745754,16.075529,16.074652,
0.063333,0.875000,0.875000,0.875000,0.875000,0.662592,0.662592,0.662592,0.662592,15.082496,15.082496,15.082496,15.082496,15.082496,15.082496,15.082496,15.082496,0.662588,0.662588,0.662588,0.662588,15.082436,15.082436,15.082436,15.082436,15.082436,15.082436,15.082436,15.082436,
0.063333,0.875000,0.875000,1.000000,1.000000,0.685001,0.685001,0.685001,0.685001,15.368599,15.368599,14.228496,14.228496,15.368599,15.368599,14.228496,14.228496,0.684981,0.685003,0.684981,0.685003,15.368345,15.368628,14.228247,14.228524,15.368345,15.368628,14.228247,14.228524,
0.063333,0.875000,0.875000,1.125000,1.125000,0.704983,0.704983,0.704983,0.704983,15.616876,15.616876,13.483402,13.483402,15.616876,15.616876,13.483402,13.483402,0.704795,0.705057,0.704795,0.705057,15.614569,15.617789,13.481191,13.484278,15.614569,15.617789,13.481191,13.484278,
0.063333,0.875000,0.875000,1.250000,1.250000,0.722996,0.722996,0.722996,0.722996,15.835369,15.835369,12.825599,12.825599,15.835369,15.835369,12.825599,12.825599,0.722664,0.723168,0.722664,0.723168,15.831391,15.837432,12.821871,12.827532,15.831391,15.837432,12.821871,12.827532,
0.063333,0.875000,0.875000,1.375000,1.375000,0.739341,0.739341,0.739341,0.739341,16.029414,16.029414,12.238774,12.238774,16.029414,16.029414,12.238774,12.238774,0.738870,0.739624,0.738870,0.739624,16.023877,16.032732,12.233702,12.241813,16.023877,16.032732,12.233702,12.241813,
0.063333,0.875000,0.875000,1.500000,1.500000,0.754272,0.754272,0.754272,0.754272,16.203263,16.203263,11.710887,11.710887,16.203263,16.203263,11.710887,11.710887,0.753665,0.754662,0.753665,0.754662,16.196261,16.207764,11.704616,11.714918,16.196261,16.207764,11.704616,11.714918,
0.063333,1.000000,1.000000,0.500000,0.500000,0.593242,0.593242,0.593242,0.593242,13.032218,13.032218,18.992570,18.992570,13.032218,13.032218,18.992570,18.992570,0.593749,0.592595,0.593749,0.592595,13.039200,13.023286,18.999983,18.983083,13.039200,13.023286,18.999983,18.983083,
0.063333,1.000000,1.000000,0.625000,0.625000,0.628431,0.628431,0.628431,0.628431,13.506914,13.506914,17.547898,17.547898,13.506914,13.506914,17.547898,17.547898,0.628723,0.627997,0.628723,0.627997,13.510768,13.501194,17.551963,17.541863,13.510768,13.501194,17.551963,17.541863,
0.063333,1.000000,1.000000,0.750000,0.750000,0.658601,0.658601,0.658601,0.658601,13.897882,13.897882,16.364493,16.364493,13.897882,13.897882,16.364493,16.364493,0.658712,0.658374,0.658712,0.658374,13.899288,13.894996,16.365954,16.361491,13.899288,13.894996,16.365954,16.361491,
0.063333,1.000000,1.000000,0.875000,0.875000,0.685001,0.685001,0.685001,0.685001,14.228496,14.228496,15.368599,15.368599,14.228496,14.228496,15.368599,15.368599,0.685003,0.684981,0.685003,0.684981,14.228524,14.228247,15.368628,15.368345,14.228524,14.228247,15.368628,15.368345,
0.063333,1.000000,1.000000,1.000000,1.000000,0.708407,0.708407,0.708407,0.708407,14.513084,14.513084,14.513084,14.513084,14.513084,14.513084,14.513084,14.513084,0.708403,0.708403,0.708403,0.708403,14.513032,14.513032,14.513032,14.513032,14.513032,14.513032,14.513032,14.513032,
0.063333,1.000000,1.000000,1.125000,1.125000,0.729371,0.729371,0.729371,0.729371,14.761429,14.761429,13.766386,13.766386,14.761429,14.761429,13.766386,13.766386,0.729362,0.729371,0.729362,0.729371,14.761322,14.761433,13.766281,13.766390,14.761322,14.761433,13.766281,13.766390,
0.063333,1.000000,1.000000,1.250000,1.250000,0.748334,0.748334,0.748334,0.748334,14.980942,14.980942,13.106763,13.106763,14.980942,14.980942,13.106763,13.106763,0.748188,0.748378,0.748188,0.748378,14.979268,14.981442,13.105161,13.107242,14.979268,14.981442,13.105161,13.107242,
0.063333,1.000000,1.000000,1.375000,1.375000,0.765505,0.765505,0.765505,0.765505,15.175645,15.175645,12.516989,12.516989,15.175645,15.175645,12.516989,12.516989,0.765220,0.765634,0.765220,0.765634,15.172439,15.177097,12.513990,12.518347,15.172439,15.177097,12.513990,12.518347,
0.063333,1.000000,1.000000,1.500000,1.500000,0.781217,0.781217,0.781217,0.781217,15.350511,15.350511,11.985966,11.985966,15.350511,15.350511,11.985966,11.985966,0.780799,0.781440,0.780799,0.781440,15.345901,15.352973,11.981751,11.988218,15.345901,15.352973,11.981751,11.988218,
0.063333,1.125000,1.125000,0.500000,0.500000,0.609817,0.609817,0.609817,0.609817,12.303078,12.303078,19.231631,19.231631,12.303078,12.303078,19.231631,19.231631,0.610460,0.609017,0.610460,0.609017,12.311490,12.292613,19.240764,19.220263,12.311490,12.292613,19.240764,19.220263,
0.063333,1.125000,1.125000,0.625000,0.625000,0.646134,0.646134,0.646134,0.646134,12.768480,12.768480,17.790957,17.790957,12.768480,12.768480,17.790957,17.790957,0.646557,0.645542,0.646557,0.645542,12.773783,12.761044,17.796675,17.782935,12.773783,12.761044,17.796675,17.782935,
0.063333,1.125000,1.125000,0.750000,0.750000,0.677325,0.677325,0.677325,0.677325,13.153218,13.153218,16.608953,16.608953,13.153218,13.153218,16.608953,16.608953,0.677556,0.676942,0.677556,0.676942,13.156021,13.148576,16.611933,16.604019,13.156021,13.148576,16.611933,16.604019,
0.063333,1.125000,1.125000,0.875000,0.875000,0.704983,0.704983,0.704983,0.704983,13.483402,13.483402,15.616876,15.616876,13.483402,13.483402,15.616876,15.616876,0.705057,0.704795,0.705057,0.704795,13.484278,13.481191,15.617789,15.614569,13.484278,13.481191,15.617789,15.614569,
0.063333,1.125000,1.125000,1.000000,1.000000,0.729371,0.729371,0.729371,0.729371,13.766386,13.766386,14.761429,14.761429,13.766386,13.766386,14.761429,14.761429,0.729371,0.729362,0.729371,0.729362,13.766390,13.766281,14.761433,14.761322,13.766390,13.766281,14.761433,14.761322,
0.063333,1.125000,1.125000,1.125000,1.125000,0.750986,0.750986,0.750986,0.750986,14.011035,14.011035,14.011035,14.011035,14.011035,14.011035,14.011035,14.011035,0.750981,0.750981,0.750981,0.750981,14.010984,14.010984,14.010984,14.010984,14.010984,14.010984,14.010984,14.010984,
0.063333,1.125000,1.125000,1.250000,1.250000,0.771053,0.771053,0.771053,0.771053,14.233174,14.233174,13.352867,13.352867,14.233174,14.233174,13.352867,13.352867,0.771044,0.771052,0.771044,0.771052,14.233080,14.233168,13.352776,13.352861,14.233080,14.233168,13.352776,13.352861,
0.063333,1.125000,1.125000,1.375000,1.375000,0.788959,0.788959,0.788959,0.788959,14.427458,14.427458,12.760669,12.760669,14.427458,14.427458,12.760669,12.760669,0.788862,0.788981,0.788862,0.788981,14.426420,14.427692,12.759676,12.760892,14.426420,14.427692,12.759676,12.760892,
0.063333,1.125000,1.125000,1.500000,1.500000,0.805319,0.805319,0.805319,0.805319,14.601818,14.601818,12.226580,12.226580,14.601818,14.601818,12.226580,12.226580,0.805084,0.805409,0.805084,0.805409,14.599334,14.602767,12.224258,12.227467,14.599334,14.602767,12.224258,12.227467,
0.063333,1.250000,1.250000,0.500000,0.500000,0.624563,0.624563,0.624563,0.624563,11.661222,11.661222,19.438394,19.438394,11.661222,11.661222,19.438394,19.438394,0.625339,0.623620,0.625339,0.623620,11.670887,11.649480,19.449133,19.425339,11.670887,11.649480,19.449133,19.425339,
0.063333,1.250000,1.250000,0.625000,0.625000,0.662042,0.662042,0.662042,0.662042,12.118702,12.118702,18.003661,18.003661,12.118702,12.118702,18.003661,18.003661,0.662594,0.661318,0.662594,0.661318,12.125305,12.110031,18.010946,17.994091,12.125305,12.110031,18.010946,17.994091,
0.063333,1.250000,1.250000,0.750000,0.750000,0.694512,0.694512,0.694512,0.694512,12.500784,12.500784,16.827776,16.827776,12.500784,12.500784,16.827776,16.827776,0.694861,0.693990,0.694861,0.693990,12.504818,12.494736,16.832161,16.821199,12.504818,12.494736,16.832161,16.821199,
0.063333,1.250000,1.250000,0.875000,0.875000,0.722996,0.722996,0.722996,0.722996,12.825599,12.825599,15.835369,15.835369,12.825599,12.825599,15.835369,15.835369,0.723168,0.722664,0.723168,0.722664,12.827532,12.821871,15.837432,15.831391,12.827532,12.821871,15.837432,15.831391,
0.063333,1.250000,1.250000,1.000000,1.000000,0.748334,0.748334,0.748334,0.748334,13.106763,13.106763,14.980942,14.980942,13.106763,13.106763,14.980942,14.980942,0.748378,0.748188,0.748378,0.748188,13.107242,13.105161,14.981442,14.979268,13.107242,13.105161,14.981442,14.979268,
0.063333,1.250000,1.250000,1.125000,1.125000,0.771053,0.771053,0.771053,0.771053,13.352867,13.352867,14.233174,14.233174,13.352867,13.352867,14.233174,14.233174,0.771052,0.771044,0.771052,0.771044,13.352861,13.352776,14.233168,14.233080,13.352861,13.352776,14.233168,14.233080,
0.063333,1.250000,1.250000,1.250000,1.250000,0.791531,0.791531,0.791531,0.791531,13.570009,13.570009,13.570009,13.570009,13.570009,13.570009,13.570009,13.570009,0.791527,0.791527,0.791527,0.791527,13.569960,13.569960,13.569960,13.569960,13.569960,13.569960,13.569960,13.569960,
0.063333,1.250000,1.250000,1.375000,1.375000,0.810083,0.810083,0.810083,0.810083,13.762993,13.762993,12.975667,12.975667,13.762993,13.762993,12.975667,12.975667,0.810075,0.810082,0.810075,0.810082,13.762911,13.762979,12.975586,12.975653,13.762911,13.762979,12.975586,12.975653,
0.063333,1.250000,1.250000,1.500000,1.500000,0.827094,0.827094,0.827094,0.827094,13.936920,13.936920,12.439675,12.439675,13.936920,13.936920,12.439675,12.439675,0.827032,0.827102,0.827032,0.827102,13.936291,13.937003,12.439073,12.439755,13.936291,13.937003,12.439073,12.439755,
0.063333,1.375000,1.375000,0.500000,0.500000,0.637887,0.637887,0.637887,0.637887,11.091555,11.091555,19.620618,19.620618,11.091555,11.091555,19.620618,19.620618,0.638792,0.636816,0.638792,0.636816,11.102295,11.078829,19.632835,19.606131,11.102295,11.078829,19.632835,19.606131,
0.063333,1.375000,1.375000,0.625000,0.625000,0.676472,0.676472,0.676472,0.676472,11.541229,11.541229,18.192103,18.192103,11.541229,11.541229,18.192103,18.192103,0.677139,0.675606,0.677139,0.675606,11.548865,11.531331,18.200725,18.180921,11.548865,11.531331,18.200725,18.180921,
0.063333,1.375000,1.375000,0.750000,0.750000,0.709958,0.709958,0.709958,0.709958,11.918004,11.918004,17.020035,17.020035,11.918004,11.918004,17.020035,17.020035,0.710423,0.709300,0.710423,0.709300,11.923148,11.910719,17.025756,17.011930,11.923148,11.910719,17.025756,17.011930,
0.063333,1.375000,1.375000,0.875000,0.875000,0.739341,0.739341,0.739341,0.739341,12.238774,12.238774,16.029414,16.029414,12.238774,12.238774,16.029414,16.029414,0.739624,0.738870,0.739624,0.738870,12.241813,12.233702,16.032732,16.023877,12.241813,12.233702,16.032732,16.023877,
0.063333,1.375000,1.375000,1.000000,1.000000,0.765505,0.765505,0.765505,0.765505,12.516989,12.516989,15.175645,15.175645,12.516989,12.516989,15.175645,15.175645,0.765634,0.765220,0.765634,0.765220,12.518347,12.513990,15.177097,15.172439,12.518347,12.513990,15.177097,15.172439,
0.063333,1.375000,1.375000,1.125000,1.125000,0.788959,0.788959,0.788959,0.788959,12.760669,12.760669,14.427458,14.427458,12.760669,12.760669,14.427458,14.427458,0.788981,0.788862,0.788981,0.788862,12.760892,12.759676,14.427692,14.426420,12.760892,12.759676,14.427692,14.426420,
0.063333,1.375000,1.375000,1.250000,1.250000,0.810083,0.810083,0.810083,0.810083,12.975667,12.975667,13.762993,13.762993,12.975667,12.975667,13.762993,13.762993,0.810082,0.810075,0.810082,0.810075,12.975653,12.975586,13.762979,13.762911,12.975653,12.975586,13.762979,13.762911,
0.063333,1.375000,1.375000,1.375000,1.375000,0.829359,0.829359,0.829359,0.829359,13.168254,13.168254,13.168254,13.168254,13.168254,13.168254,13.168254,13.168254,0.829354,0.829354,0.829354,0.829354,13.168209,13.168209,13.168209,13.168209,13.168209,13.168209,13.168209,13.168209,
0.063333,1.375000,1.375000,1.500000,1.500000,0.847110,0.847110,0.847110,0.847110,13.342657,13.342657,12.632067,12.632067,13.342657,13.342657,12.632067,12.632067,0.847102,0.847108,0.847102,0.847108,13.342582,13.342639,12.631994,12.632049,13.342582,13.342639,12.631994,12.632049,
0.063333,1.500000,1.500000,0.500000,0.500000,0.650001,0.650001,0.650001,0.650001,10.581406,10.581406,19.782621,19.782621,10.581406,10.581406,19.782621,19.782621,0.651023,0.648801,0.651023,0.648801,10.593011,10.567773,19.796136,19.766730,10.593011,10.567773,19.796136,19.766730,
0.063333,1.500000,1.500000,0.625000,0.625000,0.689618,0.689618,0.689618,0.689618,11.023211,11.023211,18.360180,18.360180,11.023211,11.023211,18.360180,18.360180,0.690409,0.688624,0.690409,0.688624,11.031874,11.012330,18.370192,18.347599,11.031874,11.012330,18.370192,18.347599,
0.063333,1.500000,1.500000,0.750000,0.750000,0.724048,0.724048,0.724048,0.724048,11.394390,11.394390,17.191892,17.191892,11.394390,11.394390,17.191892,17.191892,0.724627,0.723254,0.724627,0.723254,11.400533,11.385962,17.198883,17.182296,11.400533,11.385962,17.198883,17.182296,
0.063333,1.500000,1.500000,0.875000,0.875000,0.754272,0.754272,0.754272,0.754272,11.710887,11.710887,16.203263,16.203263,11.710887,11.710887,16.203263,16.203263,0.754662,0.753665,0.754662,0.753665,11.714918,11.704616,16.207764,16.196261,11.714918,11.704616,16.207764,16.196261,
0.063333,1.500000,1.500000,1.000000,1.000000,0.781217,0.781217,0.781217,0.781217,11.985966,11.985966,15.350511,15.350511,11.985966,11.985966,15.350511,15.350511,0.781440,0.780799,0.781440,0.780799,11.988218,11.981751,15.352973,15.345901,11.988218,11.981751,15.352973,15.345901,
0.063333,1.500000,1.500000,1.125000,1.125000,0.805319,0.805319,0.805319,0.805319,12.226580,12.226580,14.601818,14.601818,12.226580,12.226580,14.601818,14.601818,0.805409,0.805084,0.805409,0.805084,12.227467,12.224258,14.602767,14.599334,12.227467,12.224258,14.602767,14.599334,
0.063333,1.500000,1.500000,1.250000,1.250000,0.827094,0.827094,0.827094,0.827094,12.439675,12.439675,13.936920,13.936920,12.439675,12.439675,13.936920,13.936920,0.827102,0.827032,0.827102,0.827032,12.439755,12.439073,13.937003,13.936291,12.439755,12.439073,13.937003,13.936291,
0.063333,1.500000,1.500000,1.375000,1.375000,0.847110,0.847110,0.847110,0.847110,12.632067,12.632067,13.342657,13.342657,12.632067,12.632067,13.342657,13.342657,0.847108,0.847102,0.847108,0.847102,12.632049,12.631994,13.342639,13.342582,12.632049,12.631994,13.342639,13.342582,
0.063333,1.500000,1.500000,1.500000,1.500000,0.865479,0.865479,0.865479,0.865479,12.805767,12.805767,12.805767,12.805767,12.805767,12.805767,12.805767,12.805767,0.865475,0.865475,0.865475,0.865475,12.805723,12.805723,12.805723,12.805723,12.805723,12.805723,12.805723,12.805723,
