mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,rhoA = rhoB = 0.5,sigma =0.250000,data are below
cA11,cA12,cA21,cA22,cB11,cB12,cB21,cB22,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.500000,0.500000,1.125000,1.125000,0.609485,0.609485,0.609485,0.609485,19.226914,19.226914,12.298736,12.298736,19.226914,19.226914,12.298736,12.298736,0.604273,0.614737,0.604273,0.614737,19.152468,19.301232,12.230314,12.367271,19.152468,19.301232,12.230314,12.367271,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.500000,0.500000,1.125000,1.125000,0.609438,0.609438,0.609438,0.609438,19.226249,19.226249,12.298123,12.298123,19.226249,19.226249,12.298123,12.298123,0.600148,0.618972,0.600148,0.618972,19.093047,19.360648,12.175870,12.422232,19.093047,19.360648,12.175870,12.422232,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.500000,0.500000,1.125000,1.125000,0.609318,0.609318,0.609318,0.609318,19.224536,19.224536,12.296546,12.296546,19.224536,19.224536,12.296546,12.296546,0.594081,0.625398,0.594081,0.625398,19.004847,19.449939,12.095326,12.505110,19.004847,19.449939,12.095326,12.505110,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.500000,0.500000,1.125000,1.125000,0.609221,0.609221,0.609221,0.609221,19.223157,19.223157,12.295276,12.295276,19.223157,19.223157,12.295276,12.295276,0.585416,0.634956,0.585416,0.634956,18.877154,19.580905,11.979289,12.627286,18.877154,19.580905,11.979289,12.627286,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,0.500000,1.125000,1.125000,0.609097,0.609097,0.609097,0.609097,19.221399,19.221399,12.293659,12.293659,19.221399,19.221399,12.293659,12.293659,0.573259,0.649030,0.573259,0.649030,18.694520,19.769760,11.814488,12.804770,18.694520,19.769760,11.814488,12.804770,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.500000,0.500000,1.125000,1.125000,0.608834,0.608834,0.608834,0.608834,19.217659,19.217659,12.290216,12.290216,19.217659,19.217659,12.290216,12.290216,0.556712,0.669266,0.556712,0.669266,18.439191,20.033349,11.586355,13.055097,18.439191,20.033349,11.586355,13.055097,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.500000,0.500000,1.125000,1.125000,0.609134,0.609134,0.609134,0.609134,19.221931,19.221931,12.294148,12.294148,19.221931,19.221931,12.294148,12.294148,0.536725,0.695122,0.536725,0.695122,18.119924,20.357146,11.304746,13.366838,18.119924,20.357146,11.304746,13.366838,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.500000,1.250000,1.250000,0.624590,0.624590,0.624590,0.624590,19.438773,19.438773,11.661563,11.661563,19.438773,19.438773,11.661563,11.661563,0.624585,0.624586,0.624585,0.624586,19.438711,19.438712,11.661507,11.661508,19.438711,19.438712,11.661507,11.661508,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,0.500000,0.500000,1.250000,1.250000,0.624491,0.624491,0.624491,0.624491,19.437410,19.437410,11.660337,11.660337,19.437410,19.437410,11.660337,11.660337,0.624312,0.624573,0.624312,0.624573,19.434929,19.438535,11.658104,11.661349,19.434929,19.438535,11.658104,11.661349,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,0.500000,0.500000,1.250000,1.250000,0.624346,0.624346,0.624346,0.624346,19.435399,19.435399,11.658528,11.658528,19.435399,19.435399,11.658528,11.658528,0.623178,0.625342,0.623178,0.625342,19.419208,19.449173,11.643969,11.670923,19.419208,19.449173,11.643969,11.670923,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,0.500000,0.500000,1.250000,1.250000,0.624179,0.624179,0.624179,0.624179,19.433087,19.433087,11.656448,11.656448,19.433087,19.433087,11.656448,11.656448,0.621146,0.627085,0.621146,0.627085,19.390966,19.473224,11.618602,11.692587,19.390966,19.473224,11.618602,11.692587,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.500000,0.500000,1.250000,1.250000,0.624171,0.624171,0.624171,0.624171,19.432969,19.432969,11.656342,11.656342,19.432969,19.432969,11.656342,11.656342,0.618059,0.630310,0.618059,0.630310,19.347871,19.517518,11.579966,11.732557,19.347871,19.517518,11.579966,11.732557,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.500000,0.500000,1.250000,1.250000,0.624028,0.624028,0.624028,0.624028,19.430997,19.430997,11.654568,11.654568,19.430997,19.430997,11.654568,11.654568,0.613197,0.635233,0.613197,0.635233,19.279509,19.584663,11.518852,11.793320,19.279509,19.584663,11.518852,11.793320,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.500000,0.500000,1.250000,1.250000,0.623883,0.623883,0.623883,0.623883,19.428985,19.428985,11.652759,11.652759,19.428985,19.428985,11.652759,11.652759,0.606134,0.642775,0.606134,0.642775,19.179127,19.686394,11.429499,11.885784,19.179127,19.686394,11.429499,11.885784,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.500000,0.500000,1.250000,1.250000,0.623719,0.623719,0.623719,0.623719,19.426705,19.426705,11.650708,11.650708,19.426705,19.426705,11.650708,11.650708,0.596055,0.654012,0.596055,0.654012,19.033642,19.835517,11.300810,12.022208,19.033642,19.835517,11.300810,12.022208,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,0.500000,1.250000,1.250000,0.623534,0.623534,0.623534,0.623534,19.424151,19.424151,11.648412,11.648412,19.424151,19.424151,11.648412,11.648412,0.581954,0.670575,0.581954,0.670575,18.825562,20.050076,11.118398,12.220358,18.825562,20.050076,11.118398,12.220358,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.500000,0.500000,1.250000,1.250000,0.623210,0.623210,0.623210,0.623210,19.419660,19.419660,11.644375,11.644375,19.419660,19.419660,11.644375,11.644375,0.563017,0.694431,0.563017,0.694431,18.537418,20.348669,10.868948,12.499842,18.537418,20.348669,10.868948,12.499842,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.500000,0.500000,1.250000,1.250000,0.623796,0.623796,0.623796,0.623796,19.427784,19.427784,11.651679,11.651679,19.427784,19.427784,11.651679,11.651679,0.540785,0.725395,0.540785,0.725395,18.185767,20.718887,10.569372,12.852527,18.185767,20.718887,10.569372,12.852527,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.500000,1.375000,1.375000,0.637925,0.637925,0.637925,0.637925,19.621133,19.621133,11.092007,11.092007,19.621133,19.621133,11.092007,11.092007,0.637921,0.637921,0.637921,0.637921,19.621073,19.621075,11.091955,11.091956,19.621073,19.621075,11.091955,11.091956,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,0.500000,0.500000,1.375000,1.375000,0.637811,0.637811,0.637811,0.637811,19.619592,19.619592,11.090653,11.090653,19.619592,19.619592,11.090653,11.090653,0.637599,0.637910,0.637599,0.637910,19.616727,19.620932,11.088136,11.091831,19.616727,19.620932,11.088136,11.091831,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,0.500000,0.500000,1.375000,1.375000,0.637672,0.637672,0.637672,0.637672,19.617711,19.617711,11.089001,11.089001,19.617711,19.617711,11.089001,11.089001,0.636343,0.638835,0.636343,0.638835,19.599723,19.633420,11.073203,11.102810,19.599723,19.633420,11.073203,11.102810,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,0.500000,0.500000,1.375000,1.375000,0.637396,0.637396,0.637396,0.637396,19.613984,19.613984,11.085726,11.085726,19.613984,19.613984,11.085726,11.085726,0.633941,0.640724,0.633941,0.640724,19.567104,19.658864,11.044598,11.125202,19.567104,19.658864,11.044598,11.125202,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.500000,0.500000,1.375000,1.375000,0.637355,0.637355,0.637355,0.637355,19.613424,19.613424,11.085234,11.085234,19.613424,19.613424,11.085234,11.085234,0.630419,0.644397,0.630419,0.644397,19.519016,19.708105,11.002523,11.168629,19.519016,19.708105,11.002523,11.168629,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.500000,0.500000,1.375000,1.375000,0.637176,0.637176,0.637176,0.637176,19.611005,19.611005,11.083110,11.083110,19.611005,19.611005,11.083110,11.083110,0.624897,0.650002,0.624897,0.650002,19.443026,19.782636,10.936266,11.234592,19.443026,19.782636,10.936266,11.234592,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.500000,0.500000,1.375000,1.375000,0.636981,0.636981,0.636981,0.636981,19.608356,19.608356,11.080782,11.080782,19.608356,19.608356,11.080782,11.080782,0.616858,0.658583,0.616858,0.658583,19.331048,19.895340,10.839146,11.334871,19.331048,19.895340,10.839146,11.334871,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.500000,0.500000,1.375000,1.375000,0.636757,0.636757,0.636757,0.636757,19.605326,19.605326,11.078122,11.078122,19.605326,19.605326,11.078122,11.078122,0.605454,0.671478,0.605454,0.671478,19.169397,20.061611,10.700013,11.483993,19.169397,20.061611,10.700013,11.483993,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,0.500000,1.375000,1.375000,0.636512,0.636512,0.636512,0.636512,19.602016,19.602016,11.075216,11.075216,19.602016,19.602016,11.075216,11.075216,0.589540,0.690425,0.589540,0.690425,18.938182,20.299365,10.503176,11.699708,18.938182,20.299365,10.503176,11.699708,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.500000,0.500000,1.375000,1.375000,0.636173,0.636173,0.636173,0.636173,19.597410,19.597410,11.071173,11.071173,19.597410,19.597410,11.071173,11.071173,0.568581,0.718131,0.568581,0.718131,18.623137,20.633731,10.239001,12.008130,18.623137,20.633731,10.239001,12.008130,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.500000,0.500000,1.375000,1.375000,0.637076,0.637076,0.637076,0.637076,19.609645,19.609645,11.081915,11.081915,19.609645,19.609645,11.081915,11.081915,0.544285,0.753899,0.544285,0.753899,18.242126,21.043531,9.925561,12.394416,18.242126,21.043531,9.925561,12.394416,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.500000,1.500000,1.500000,0.650049,0.650049,0.650049,0.650049,19.783253,19.783253,10.581949,10.581949,19.783253,19.783253,10.581949,10.581949,0.650044,0.650044,0.650044,0.650044,19.783193,19.783195,10.581897,10.581899,19.783193,19.783195,10.581897,10.581899,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,0.500000,0.500000,1.500000,1.500000,0.649889,0.649889,0.649889,0.649889,19.781139,19.781139,10.580134,10.580134,19.781139,19.781139,10.580134,10.580134,0.649651,0.650012,0.649651,0.650012,19.777983,19.782767,10.577426,10.581531,19.777983,19.782767,10.577426,10.581531,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,0.500000,0.500000,1.500000,1.500000,0.649716,0.649716,0.649716,0.649716,19.778850,19.778850,10.578169,10.578169,19.778850,19.778850,10.578169,10.578169,0.648231,0.651026,0.648231,0.651026,19.759162,19.796176,10.561285,10.593045,19.759162,19.796176,10.561285,10.593045,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,0.500000,0.500000,1.500000,1.500000,0.649394,0.649394,0.649394,0.649394,19.774579,19.774579,10.574505,10.574505,19.774579,19.774579,10.574505,10.574505,0.645545,0.653139,0.645545,0.653139,19.723432,19.824039,10.530696,10.617000,19.723432,19.824039,10.530696,10.617000,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.500000,0.500000,1.500000,1.500000,0.649330,0.649330,0.649330,0.649330,19.773737,19.773737,10.573783,10.573783,19.773737,19.773737,10.573783,10.573783,0.641600,0.657211,0.641600,0.657211,19.670639,19.877439,10.485619,10.663025,19.670639,19.877439,10.485619,10.663025,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.500000,0.500000,1.500000,1.500000,0.649102,0.649102,0.649102,0.649102,19.770713,19.770713,10.571189,10.571189,19.770713,19.770713,10.571189,10.571189,0.635420,0.663466,0.635420,0.663466,19.587197,19.958733,10.414669,10.733382,19.587197,19.958733,10.414669,10.733382,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.500000,0.500000,1.500000,1.500000,0.648846,0.648846,0.648846,0.648846,19.767321,19.767321,10.568280,10.568280,19.767321,19.767321,10.568280,10.568280,0.626467,0.673068,0.626467,0.673068,19.464707,20.081860,10.311165,10.840614,19.464707,20.081860,10.311165,10.840614,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.500000,0.500000,1.500000,1.500000,0.648559,0.648559,0.648559,0.648559,19.763515,19.763515,10.565017,10.565017,19.763515,19.763515,10.565017,10.565017,0.613797,0.687524,0.613797,0.687524,19.287976,20.263454,10.163174,11.000262,19.287976,20.263454,10.163174,11.000262,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,0.500000,1.500000,1.500000,0.648262,0.648262,0.648262,0.648262,19.759577,19.759577,10.561641,10.561641,19.759577,19.759577,10.561641,10.561641,0.596231,0.708878,0.596231,0.708878,19.036209,20.523763,9.955048,11.232274,19.036209,20.523763,9.955048,11.232274,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.500000,0.500000,1.500000,1.500000,0.647931,0.647931,0.647931,0.647931,19.755177,19.755177,10.557870,10.557870,19.755177,19.755177,10.557870,10.557870,0.573439,0.740397,0.573439,0.740397,18.697251,20.891617,9.679742,11.566656,18.697251,20.891617,9.679742,11.566656,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.500000,0.500000,1.500000,1.500000,0.649239,0.649239,0.649239,0.649239,19.772530,19.772530,10.572748,10.572748,19.772530,19.772530,10.572748,10.572748,0.547326,0.780852,0.547326,0.780852,18.290784,21.337215,9.356798,11.982281,18.290784,21.337215,9.356798,11.982281,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.625000,0.625000,0.500000,0.500000,0.529436,0.529436,0.529436,0.529436,16.051346,16.051346,18.000393,18.000393,16.051346,16.051346,18.000393,18.000393,0.529431,0.529431,0.529431,0.529431,16.051279,16.051278,18.000325,18.000325,16.051279,16.051278,18.000325,18.000325,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,0.625000,0.625000,0.500000,0.500000,0.529405,0.529405,0.529405,0.529405,16.050849,16.050849,17.999893,17.999893,16.050849,16.050849,17.999893,17.999893,0.529405,0.529398,0.529405,0.529398,16.050838,16.050728,17.999881,17.999771,16.050838,16.050728,17.999881,17.999771,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,0.625000,0.625000,0.500000,0.500000,0.529418,0.529418,0.529418,0.529418,16.051050,16.051050,18.000095,18.000095,16.051050,16.051050,18.000095,18.000095,0.529522,0.529237,0.529522,0.529237,16.052760,16.048089,18.001815,17.997117,16.052760,16.048089,18.001815,17.997117,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,0.625000,0.625000,0.500000,0.500000,0.529434,0.529434,0.529434,0.529434,16.051327,16.051327,18.000374,18.000374,16.051327,16.051327,18.000374,18.000374,0.529889,0.528875,0.529889,0.528875,16.058788,16.042136,18.007880,17.991126,16.058788,16.042136,18.007880,17.991126,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.625000,0.625000,0.500000,0.500000,0.529413,0.529413,0.529413,0.529413,16.050982,16.050982,18.000027,18.000027,16.050982,16.050982,18.000027,18.000027,0.530474,0.528229,0.530474,0.528229,16.068380,16.031524,18.017529,17.980448,16.068380,16.031524,18.017529,17.980448,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.625000,0.625000,0.500000,0.500000,0.529338,0.529338,0.529338,0.529338,16.049743,16.049743,17.998780,17.998780,16.049743,16.049743,17.998780,17.998780,0.531362,0.527199,0.531362,0.527199,16.082912,16.014567,18.032144,17.963382,16.082912,16.014567,18.032144,17.963382,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.625000,0.625000,0.500000,0.500000,0.529362,0.529362,0.529362,0.529362,16.050138,16.050138,17.999177,17.999177,16.050138,16.050138,17.999177,17.999177,0.532817,0.525806,0.532817,0.525806,16.106694,15.991588,18.056057,17.940249,16.106694,15.991588,18.056057,17.940249,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.625000,0.625000,0.500000,0.500000,0.529422,0.529422,0.529422,0.529422,16.051117,16.051117,18.000163,18.000163,16.051117,16.051117,18.000163,18.000163,0.534986,0.523825,0.534986,0.523825,16.142018,15.958812,18.091563,17.907242,16.142018,15.958812,18.091563,17.907242,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.625000,0.625000,0.500000,0.500000,0.529331,0.529331,0.529331,0.529331,16.049629,16.049629,17.998666,17.998666,16.049629,16.049629,17.998666,17.998666,0.537931,0.520784,0.537931,0.520784,16.189772,15.908272,18.139537,17.856317,16.189772,15.908272,18.139537,17.856317,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.625000,0.625000,0.500000,0.500000,0.529406,0.529406,0.529406,0.529406,16.050861,16.050861,17.999905,17.999905,16.050861,16.050861,17.999905,17.999905,0.542354,0.516713,0.542354,0.516713,16.261033,15.840189,18.211071,17.787665,16.261033,15.840189,18.211071,17.787665,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.625000,0.625000,0.500000,0.500000,0.529387,0.529387,0.529387,0.529387,16.050542,16.050542,17.999584,17.999584,16.050542,16.050542,17.999584,17.999584,0.547965,0.511273,0.547965,0.511273,16.350678,15.748472,18.300968,17.695085,16.350678,15.748472,18.300968,17.695085,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.625000,0.625000,0.625000,0.625000,0.559939,0.559939,0.559939,0.559939,16.539135,16.539135,16.539135,16.539135,16.539135,16.539135,16.539135,16.539135,0.559935,0.559935,0.559935,0.559935,16.539068,16.539068,16.539068,16.539068,16.539068,16.539068,16.539068,16.539068,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,0.625000,0.625000,0.625000,0.625000,0.559922,0.559922,0.559922,0.559922,16.538871,16.538871,16.538871,16.538871,16.538871,16.538871,16.538871,16.538871,0.559918,0.559918,0.559918,0.559918,16.538806,16.538806,16.538806,16.538806,16.538806,16.538806,16.538806,16.538806,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,0.625000,0.625000,0.625000,0.625000,0.559897,0.559897,0.559897,0.559897,16.538481,16.538481,16.538481,16.538481,16.538481,16.538481,16.538481,16.538481,0.559893,0.559893,0.559893,0.559893,16.538417,16.538417,16.538417,16.538417,16.538417,16.538417,16.538417,16.538417,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,0.625000,0.625000,0.625000,0.625000,0.559833,0.559833,0.559833,0.559833,16.537479,16.537479,16.537479,16.537479,16.537479,16.537479,16.537479,16.537479,0.559828,0.559828,0.559828,0.559828,16.537409,16.537409,16.537409,16.537409,16.537409,16.537409,16.537409,16.537409,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.625000,0.625000,0.625000,0.625000,0.559947,0.559947,0.559947,0.559947,16.539264,16.539264,16.539264,16.539264,16.539264,16.539264,16.539264,16.539264,0.559943,0.559943,0.559943,0.559943,16.539196,16.539196,16.539196,16.539196,16.539196,16.539196,16.539196,16.539196,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.625000,0.625000,0.625000,0.625000,0.559932,0.559932,0.559932,0.559932,16.539032,16.539032,16.539032,16.539032,16.539032,16.539032,16.539032,16.539032,0.559928,0.559928,0.559928,0.559928,16.538967,16.538967,16.538967,16.538967,16.538967,16.538967,16.538967,16.538967,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.625000,0.625000,0.625000,0.625000,0.559922,0.559922,0.559922,0.559922,16.538871,16.538871,16.538871,16.538871,16.538871,16.538871,16.538871,16.538871,0.559918,0.559918,0.559918,0.559918,16.538808,16.538808,16.538808,16.538808,16.538808,16.538808,16.538808,16.538808,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.625000,0.625000,0.625000,0.625000,0.559793,0.559793,0.559793,0.559793,16.536856,16.536856,16.536856,16.536856,16.536856,16.536856,16.536856,16.536856,0.559788,0.559788,0.559788,0.559788,16.536789,16.536789,16.536789,16.536789,16.536789,16.536789,16.536789,16.536789,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.625000,0.625000,0.625000,0.625000,0.559934,0.559934,0.559934,0.559934,16.539054,16.539054,16.539054,16.539054,16.539054,16.539054,16.539054,16.539054,0.559930,0.559930,0.559930,0.559930,16.538990,16.538990,16.538990,16.538990,16.538990,16.538990,16.538990,16.538990,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.625000,0.625000,0.625000,0.625000,0.559840,0.559840,0.559840,0.559840,16.537593,16.537593,16.537593,16.537593,16.537593,16.537593,16.537593,16.537593,0.559836,0.559836,0.559836,0.559836,16.537527,16.537527,16.537527,16.537527,16.537527,16.537527,16.537527,16.537527,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.625000,0.625000,0.625000,0.625000,0.559721,0.559721,0.559721,0.559721,16.535743,16.535743,16.535743,16.535743,16.535743,16.535743,16.535743,16.535743,0.559717,0.559717,0.559717,0.559717,16.535675,16.535675,16.535675,16.535675,16.535675,16.535675,16.535675,16.535675,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.625000,0.625000,0.750000,0.750000,0.585960,0.585960,0.585960,0.585960,16.935812,16.935812,15.351201,15.351201,16.935812,16.935812,15.351201,15.351201,0.585955,0.585955,0.585955,0.585955,16.935746,16.935746,15.351135,15.351136,16.935746,16.935746,15.351135,15.351136,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,0.625000,0.625000,0.750000,0.750000,0.585947,0.585947,0.585947,0.585947,16.935631,16.935631,15.351022,15.351022,16.935631,16.935631,15.351022,15.351022,0.585941,0.585946,0.585941,0.585946,16.935530,16.935604,15.350922,15.350995,16.935530,16.935604,15.350922,15.350995,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,0.625000,0.625000,0.750000,0.750000,0.585778,0.585778,0.585778,0.585778,16.933098,16.933098,15.348525,15.348525,16.933098,16.933098,15.348525,15.348525,0.585636,0.585839,0.585636,0.585839,16.930985,16.934009,15.346442,15.349423,16.930985,16.934009,15.346442,15.349423,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,0.625000,0.625000,0.750000,0.750000,0.585942,0.585942,0.585942,0.585942,16.935556,16.935556,15.350949,15.350949,16.935556,16.935556,15.350949,15.350949,0.585447,0.586311,0.585447,0.586311,16.928161,16.941054,15.343657,15.356369,16.928161,16.941054,15.343657,15.356369,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.625000,0.625000,0.750000,0.750000,0.585945,0.585945,0.585945,0.585945,16.935592,16.935592,15.350984,15.350984,16.935592,16.935592,15.350984,15.350984,0.584870,0.586866,0.584870,0.586866,16.919538,16.949329,15.335157,15.364529,16.919538,16.949329,15.335157,15.364529,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.625000,0.625000,0.750000,0.750000,0.585934,0.585934,0.585934,0.585934,16.935427,16.935427,15.350821,15.350821,16.935427,16.935427,15.350821,15.350821,0.583989,0.587730,0.583989,0.587730,16.906374,16.962186,15.322181,15.377208,16.906374,16.962186,15.322181,15.377208,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.625000,0.625000,0.750000,0.750000,0.585924,0.585924,0.585924,0.585924,16.935288,16.935288,15.350684,15.350684,16.935288,16.935288,15.350684,15.350684,0.582686,0.589036,0.582686,0.589036,16.886855,16.981594,15.302943,15.396350,16.886855,16.981594,15.302943,15.396350,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.625000,0.625000,0.750000,0.750000,0.585910,0.585910,0.585910,0.585910,16.935069,16.935069,15.350468,15.350468,16.935069,16.935069,15.350468,15.350468,0.580788,0.590941,0.580788,0.590941,16.858343,17.009812,15.274851,15.424189,16.858343,17.009812,15.274851,15.424189,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.625000,0.625000,0.750000,0.750000,0.585864,0.585864,0.585864,0.585864,16.934382,16.934382,15.349791,15.349791,16.934382,16.934382,15.349791,15.349791,0.578038,0.593679,0.578038,0.593679,16.816871,17.050242,15.234003,15.464089,16.816871,17.050242,15.234003,15.464089,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.625000,0.625000,0.750000,0.750000,0.585729,0.585729,0.585729,0.585729,16.932367,16.932367,15.347804,15.347804,16.932367,16.932367,15.347804,15.347804,0.574111,0.597498,0.574111,0.597498,16.757318,17.106311,15.175378,15.519452,16.757318,17.106311,15.175378,15.519452,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.625000,0.625000,0.750000,0.750000,0.585492,0.585492,0.585492,0.585492,16.928831,16.928831,15.344318,15.344318,16.928831,16.928831,15.344318,15.344318,0.569000,0.602333,0.569000,0.602333,16.679231,17.176797,15.098561,15.589096,16.679231,17.176797,15.098561,15.589096,
