mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,c111 = 1.000000,c112 = 1.000000,c121 = 1.000000,c122 = 1.000000,c211 = 1.000000,c212 = 1.000000,c221 = 1.000000,c222 = 1.000000,data are below
rho,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,dR2da,
0.500000,0.750000,0.750000,1.500000,1.250000,0.711916,0.711916,0.711916,0.711916,17.044114,17.044114,11.264923,11.264923,17.044114,17.044114,12.700372,12.700372,0.712039,0.711704,0.712039,0.711704,17.045617,17.041508,11.266236,11.262646,17.045617,17.041508,12.701763,12.697961,-1.695961,
0.500000,0.750000,0.750000,1.500000,1.375000,0.718886,0.718886,0.718886,0.718886,17.129313,17.129313,11.339477,11.339477,17.129313,17.129313,12.016417,12.016417,0.718885,0.718882,0.718885,0.718882,17.129306,17.129262,11.339471,11.339433,17.129306,17.129262,12.016411,12.016371,-0.828554,
0.500000,0.750000,0.750000,1.500000,1.500000,0.724424,0.724424,0.724424,0.724424,17.196442,17.196442,11.398388,11.398388,17.196442,17.196442,11.398388,11.398388,0.724422,0.724422,0.724422,0.724422,17.196414,17.196414,11.398364,11.398364,17.196414,17.196414,11.398364,11.398364,-0.151009,
0.500000,0.750000,0.875000,0.500000,0.500000,0.565648,0.565648,0.565648,0.565648,15.047849,15.047849,18.578061,18.578061,13.742199,13.742199,18.578061,18.578061,0.565530,0.565715,0.565530,0.565715,15.046064,15.048868,18.576247,18.579097,13.740462,13.743191,18.576247,18.579097,2.760722,
0.500000,0.750000,0.875000,0.500000,0.625000,0.582174,0.582174,0.582174,0.582174,15.295372,15.295372,18.828854,18.828854,13.983298,13.983298,16.879171,16.879171,0.582179,0.582161,0.582179,0.582161,15.295442,15.295174,18.828924,18.828653,13.983365,13.983104,16.879242,16.878970,8.214902,
0.500000,0.750000,0.875000,0.500000,0.750000,0.593947,0.593947,0.593947,0.593947,15.467976,15.467976,19.002878,19.002878,14.151729,14.151729,15.467976,15.467976,0.594909,0.592764,0.594909,0.592764,15.481951,15.450771,19.016937,18.985562,14.165377,14.134928,15.481951,15.450771,11.839500,
0.500000,0.750000,0.875000,0.500000,0.875000,0.602356,0.602356,0.602356,0.602356,15.589428,15.589428,19.124908,19.124908,14.270397,14.270397,14.270397,14.270397,0.604636,0.599570,0.604636,0.599570,15.622106,15.549360,19.157682,19.084688,14.302347,14.231234,14.302347,14.231234,14.378269,
0.500000,0.750000,0.875000,0.500000,1.000000,0.608864,0.608864,0.608864,0.608864,15.682400,15.682400,19.218089,19.218089,14.361322,14.361322,13.245526,13.245526,0.612594,0.604234,0.612594,0.604234,15.735272,15.616343,19.270990,19.151904,14.413064,14.296711,13.295837,13.182728,16.065881,
0.500000,0.750000,0.875000,0.500000,1.125000,0.613499,0.613499,0.613499,0.613499,15.748067,15.748067,19.283782,19.283782,14.425589,14.425589,12.351158,12.351158,0.618691,0.606907,0.618691,0.606907,15.821092,15.654539,19.356718,19.190186,14.497099,14.334067,12.418592,12.264951,17.323989,
0.500000,0.750000,0.875000,0.500000,1.250000,0.616901,0.616901,0.616901,0.616901,15.795972,15.795972,19.331643,19.331643,14.472495,14.472495,11.565439,11.565439,0.623497,0.608319,0.623497,0.608319,15.888207,15.674639,19.423641,19.210318,14.562862,14.353729,11.647954,11.457214,18.234336,
0.500000,0.750000,0.875000,0.500000,1.375000,0.619367,0.619367,0.619367,0.619367,15.830563,15.830563,19.366168,19.366168,14.506377,14.506377,10.869540,10.869540,0.627304,0.608849,0.627304,0.608849,15.941034,15.682177,19.476244,19.217865,14.614652,14.361104,10.965194,10.741598,18.896566,
0.500000,0.750000,0.875000,0.500000,1.500000,0.621191,0.621191,0.621191,0.621191,15.856057,15.856057,19.391596,19.391596,14.531355,14.531355,10.249752,10.249752,0.630356,0.608791,0.630356,0.608791,15.983162,15.681349,19.518147,19.217037,14.655971,14.360294,10.356228,10.104213,19.360039,
0.500000,0.750000,0.875000,0.625000,0.500000,0.579096,0.579096,0.579096,0.579096,15.249733,15.249733,16.832843,16.832843,13.938804,13.938804,18.782721,18.782721,0.579339,0.578772,0.579339,0.578772,15.253338,15.244924,16.836503,16.827961,13.942317,13.934117,18.786366,18.777857,-2.881782,
0.500000,0.750000,0.875000,0.625000,0.625000,0.597782,0.597782,0.597782,0.597782,15.523561,15.523561,17.110470,17.110470,14.206024,14.206024,17.110470,17.110470,0.597655,0.597855,0.597655,0.597855,15.521720,15.524616,17.108607,17.111539,14.204226,14.207055,17.108607,17.111539,2.597568,
0.500000,0.750000,0.875000,0.625000,0.750000,0.611296,0.611296,0.611296,0.611296,15.716905,15.716905,17.306017,17.306017,14.395087,14.395087,15.716905,15.716905,0.611295,0.611292,0.611295,0.611292,15.716896,15.716850,17.306008,17.305962,14.395078,14.395033,15.716896,15.716850,6.256698,
0.500000,0.750000,0.875000,0.625000,0.875000,0.621482,0.621482,0.621482,0.621482,15.860127,15.860127,17.450616,17.450616,14.535343,14.535343,14.535343,14.535343,0.622129,0.620650,0.622129,0.620650,15.869143,15.848507,17.459710,17.438892,14.544178,14.523957,14.544178,14.523957,8.738645,
0.500000,0.750000,0.875000,0.625000,1.000000,0.628939,0.628939,0.628939,0.628939,15.963624,15.963624,17.554972,17.554972,14.636807,14.636807,13.513621,13.513621,0.630633,0.626860,0.630633,0.626860,15.986983,15.934876,17.578509,17.525996,14.659719,14.608614,13.535944,13.486159,10.544087,
0.500000,0.750000,0.875000,0.625000,1.125000,0.634517,0.634517,0.634517,0.634517,16.040322,16.040322,17.632233,17.632233,14.712056,14.712056,12.621702,12.621702,0.637372,0.630979,0.637372,0.630979,16.079329,15.991739,17.671504,17.583301,14.750346,14.664385,12.657946,12.576605,11.857689,
0.500000,0.750000,0.875000,0.625000,1.250000,0.638710,0.638710,0.638710,0.638710,16.097565,16.097565,17.689858,17.689858,14.768251,14.768251,11.836041,11.836041,0.642757,0.633602,0.642757,0.633602,16.152494,16.027784,17.745118,17.619607,14.822201,14.699751,11.885572,11.773227,12.820051,
0.500000,0.750000,0.875000,0.625000,1.375000,0.641850,0.641850,0.641850,0.641850,16.140206,16.140206,17.732759,17.732759,14.810130,14.810130,11.138530,11.138530,0.647064,0.635144,0.647064,0.635144,16.210596,16.048907,17.803538,17.640878,14.879296,14.720482,11.200061,11.058934,13.528962,
0.500000,0.750000,0.875000,0.625000,1.500000,0.644191,0.644191,0.644191,0.644191,16.171870,16.171870,17.764605,17.764605,14.841238,14.841238,10.515235,10.515235,0.650523,0.635894,0.650523,0.635894,16.257007,16.059160,17.850177,17.651201,14.924923,14.730546,10.587338,10.420131,14.047790,
0.500000,0.750000,0.875000,0.750000,0.500000,0.589253,0.589253,0.589253,0.589253,15.399522,15.399522,15.399522,15.399522,14.084899,14.084899,18.933945,18.933945,0.590824,0.587645,0.590824,0.587645,15.422484,15.375957,15.422484,15.375957,14.107312,14.061902,18.957079,18.910189,-6.660613,
0.500000,0.750000,0.875000,0.750000,0.625000,0.610181,0.610181,0.610181,0.610181,15.701097,15.701097,15.701097,15.701097,14.379616,14.379616,17.290044,17.290044,0.610198,0.610139,0.610198,0.610139,15.701339,15.700496,15.701339,15.700496,14.379854,14.379029,17.290289,17.289437,-1.250036,
0.500000,0.750000,0.875000,0.750000,0.750000,0.625443,0.625443,0.625443,0.625443,15.915236,15.915236,15.915236,15.915236,14.589358,14.589358,15.915236,15.915236,0.625299,0.625522,0.625299,0.625522,15.913245,15.916340,15.913245,15.916340,14.587405,14.590440,15.913245,15.916340,2.389835,
0.500000,0.750000,0.875000,0.750000,0.875000,0.636825,0.636825,0.636825,0.636825,16.071875,16.071875,16.071875,16.071875,14.743028,14.743028,14.743028,14.743028,0.636823,0.636823,0.636823,0.636823,16.071843,16.071846,16.071843,16.071846,14.742997,14.742999,14.742997,14.742999,4.932503,
0.500000,0.750000,0.875000,0.750000,1.000000,0.645397,0.645397,0.645397,0.645397,16.188149,16.188149,16.188149,16.188149,14.857234,14.857234,13.728537,13.728537,0.645830,0.644805,0.645830,0.644805,16.193982,16.180168,16.193982,16.180168,14.862966,14.849391,13.734131,13.720884,6.763311,
0.500000,0.750000,0.875000,0.750000,1.125000,0.651907,0.651907,0.651907,0.651907,16.275508,16.275508,16.275508,16.275508,14.943116,14.943116,12.840711,12.840711,0.653191,0.650303,0.653191,0.650303,16.292634,16.254059,16.292634,16.254059,14.959960,14.922024,12.856704,12.820689,8.105206,
0.500000,0.750000,0.875000,0.750000,1.250000,0.656849,0.656849,0.656849,0.656849,16.341288,16.341288,16.341288,16.341288,15.007827,15.007827,12.056396,12.056396,0.659095,0.654059,0.659095,0.654059,16.371020,16.304201,16.371020,16.304201,15.037088,14.971338,12.083381,12.022767,9.104543,
0.500000,0.750000,0.875000,0.750000,1.375000,0.660601,0.660601,0.660601,0.660601,16.390915,16.390915,16.390915,16.390915,15.056673,15.056673,11.358338,11.358338,0.663841,0.656532,0.663841,0.656532,16.433557,16.337080,16.433557,16.337080,15.098660,15.003687,11.395904,11.310985,9.853250,
0.500000,0.750000,0.875000,0.750000,1.500000,0.663444,0.663444,0.663444,0.663444,16.428342,16.428342,16.428342,16.428342,15.093524,15.093524,10.733137,10.733137,0.667666,0.658052,0.667666,0.658052,16.483648,16.357227,16.483648,16.357227,15.148001,15.023513,10.780400,10.672509,10.413866,
0.500000,0.750000,0.875000,0.875000,0.500000,0.597035,0.597035,0.597035,0.597035,15.512750,15.512750,14.195462,14.195462,14.195462,14.195462,19.047905,19.047905,0.600475,0.593795,0.600475,0.593795,15.562394,15.465773,14.243971,14.149578,14.243971,14.149578,19.097775,19.000661,-9.296291,
0.500000,0.750000,0.875000,0.875000,0.625000,0.619951,0.619951,0.619951,0.619951,15.838737,15.838737,14.514385,14.514385,14.514385,14.514385,17.429034,17.429034,0.620843,0.618970,0.620843,0.618970,15.851202,15.825000,14.526598,14.500927,14.526598,14.500927,17.441611,17.415171,-3.936651,
0.500000,0.750000,0.875000,0.875000,0.750000,0.636826,0.636826,0.636826,0.636826,16.071886,16.071886,14.743039,14.743039,14.743039,14.743039,16.071886,16.071886,0.636824,0.636824,0.636824,0.636824,16.071856,16.071856,14.743009,14.743009,14.743009,14.743009,16.071856,16.071856,-0.321230,
0.500000,0.750000,0.875000,0.875000,0.875000,0.649503,0.649503,0.649503,0.649503,16.243347,16.243347,14.911491,14.911491,14.911491,14.911491,14.911491,14.911491,0.649352,0.649587,0.649352,0.649587,16.241317,16.244468,14.909496,14.912593,14.909496,14.912593,14.909496,14.912593,2.221471,
0.500000,0.750000,0.875000,0.875000,1.000000,0.659122,0.659122,0.659122,0.659122,16.371382,16.371382,15.037445,15.037445,15.037445,15.037445,13.904508,13.904508,0.659119,0.659121,0.659119,0.659121,16.371337,16.371368,15.037400,15.037431,15.037400,15.037431,13.904464,13.904494,4.067374,
0.500000,0.750000,0.875000,0.875000,1.125000,0.666479,0.666479,0.666479,0.666479,16.468128,16.468128,15.132711,15.132711,15.132711,15.132711,13.020949,13.020949,0.666764,0.666060,0.666764,0.666060,16.471868,16.462654,15.136395,15.127319,15.136395,15.127319,13.024456,13.015816,5.434390,
0.500000,0.750000,0.875000,0.875000,1.250000,0.672139,0.672139,0.672139,0.672139,16.541893,16.541893,15.205403,15.205403,15.205403,15.205403,12.238903,12.238903,0.673128,0.670875,0.673128,0.670875,16.554718,16.525466,15.218046,15.189211,15.218046,15.189211,12.250606,12.223919,6.458519,
0.500000,0.750000,0.875000,0.875000,1.375000,0.676575,0.676575,0.676575,0.676575,16.599280,16.599280,15.261987,15.261987,15.261987,15.261987,11.542408,11.542408,0.678368,0.674322,0.678368,0.674322,16.622385,16.570176,15.284777,15.233287,15.284777,15.233287,11.562898,11.516621,7.218641,
0.500000,0.750000,0.875000,0.875000,1.500000,0.679945,0.679945,0.679945,0.679945,16.642648,16.642648,15.304767,15.304767,15.304767,15.304767,10.916822,10.916822,0.682582,0.676624,0.682582,0.676624,16.676446,16.599913,15.338118,15.262612,15.338118,15.262612,10.945925,10.880075,7.801325,
0.500000,0.750000,0.875000,1.000000,0.500000,0.603007,0.603007,0.603007,0.603007,15.598774,15.598774,13.166038,13.166038,14.279533,14.279533,19.134284,19.134284,0.608701,0.597958,0.608701,0.597958,15.680075,15.526100,13.243314,13.097047,14.359048,14.208505,19.215761,19.061322,-11.180511,
0.500000,0.750000,0.875000,1.000000,0.625000,0.627794,0.627794,0.627794,0.627794,15.947800,15.947800,13.498503,13.498503,14.621287,14.621287,17.539024,17.539024,0.630016,0.625592,0.630016,0.625592,15.978480,15.917300,13.527816,13.469376,14.651377,14.591382,17.569942,17.508277,-5.882003,
0.500000,0.750000,0.875000,1.000000,0.750000,0.646185,0.646185,0.646185,0.646185,16.198766,16.198766,13.738719,13.738719,14.867668,14.867668,16.198766,16.198766,0.646627,0.645633,0.646627,0.645633,16.204721,16.191326,13.744431,13.731585,14.873521,14.860357,16.204721,16.191326,-2.297885,
0.500000,0.750000,0.875000,1.000000,0.875000,0.660074,0.660074,0.660074,0.660074,16.383950,16.383950,13.916597,13.916597,15.049816,15.049816,15.049816,15.049816,0.660068,0.660075,0.660068,0.660075,16.383876,16.383963,13.916526,13.916610,15.049744,15.049829,15.049744,15.049829,0.238408,
0.500000,0.750000,0.875000,1.000000,1.000000,0.670690,0.670690,0.670690,0.670690,16.523058,16.523058,14.050567,14.050567,15.186837,15.186837,14.050567,14.050567,0.670530,0.670777,0.670530,0.670777,16.520986,16.524189,14.048570,14.051658,15.184795,15.187952,14.048570,14.051658,2.089298,
0.500000,0.750000,0.875000,1.000000,1.125000,0.678989,0.678989,0.678989,0.678989,16.630363,16.630363,14.154116,14.154116,15.292647,15.292647,13.173365,13.173365,0.678984,0.678988,0.678984,0.678988,16.630310,16.630358,14.154064,14.154111,15.292595,15.292642,13.173314,13.173360,3.449093,
0.500000,0.750000,0.875000,1.000000,1.250000,0.685390,0.685390,0.685390,0.685390,16.712287,16.712287,14.233293,14.233293,15.373497,15.373497,12.394737,12.394737,0.685563,0.685102,0.685563,0.685102,16.714486,16.708615,14.235420,14.229742,15.375667,15.369871,12.396753,12.391371,4.481457,
0.500000,0.750000,0.875000,1.000000,1.375000,0.690356,0.690356,0.690356,0.690356,16.775336,16.775336,14.294299,14.294299,15.435757,15.435757,11.698929,11.698929,0.691123,0.689341,0.691123,0.689341,16.785033,16.762483,14.303688,14.281858,15.445337,15.423062,11.707578,11.687472,5.270214,
0.500000,0.750000,0.875000,1.000000,1.500000,0.694209,0.694209,0.694209,0.694209,16.823965,16.823965,14.341396,14.341396,15.483802,15.483802,11.073386,11.073386,0.695663,0.692359,0.695663,0.692359,16.842241,16.800644,14.359106,14.318806,15.501864,15.460759,11.089227,11.053189,5.875082,
0.500000,0.750000,0.875000,1.125000,0.500000,0.607527,0.607527,0.607527,0.607527,15.663371,15.663371,12.273084,12.273084,14.342706,14.342706,19.199034,19.199034,0.615762,0.600594,0.615762,0.600594,15.779967,15.564109,12.380601,12.181772,14.456821,14.245648,19.315658,19.099497,-12.542182,
0.500000,0.750000,0.875000,1.125000,0.625000,0.634084,0.634084,0.634084,0.634084,16.034383,16.034383,12.616186,12.616186,14.706227,14.706227,17.626253,17.626253,0.637954,0.630498,0.637954,0.630498,16.087266,15.985124,12.665324,12.570468,14.758139,14.657895,17.679492,17.576636,-7.312643,
0.500000,0.750000,0.875000,1.125000,0.750000,0.653941,0.653941,0.653941,0.653941,16.302630,16.302630,12.866042,12.866042,14.969793,14.969793,16.302630,16.302630,0.655347,0.652464,0.655347,0.652464,16.321342,16.282938,12.883528,12.847649,14.988202,14.950424,16.321342,16.282938,-3.770887,
0.500000,0.750000,0.875000,1.125000,0.875000,0.668978,0.668978,0.668978,0.668978,16.500770,16.500770,13.051570,13.051570,15.164873,15.164873,15.164873,15.164873,0.669113,0.668756,0.669113,0.668756,16.502532,16.497877,13.053224,13.048855,15.166609,15.162022,15.166609,15.162022,-1.247484,
0.500000,0.750000,0.875000,1.125000,1.000000,0.680678,0.680678,0.680678,0.680678,16.652060,16.652060,13.193790,13.193790,15.314053,15.314053,14.175075,14.175075,0.680622,0.680701,0.680622,0.680701,16.651336,16.652349,13.193108,13.194063,15.313339,15.314339,14.174375,14.175355,0.581092,
0.500000,0.750000,0.875000,1.125000,1.125000,0.689738,0.689738,0.689738,0.689738,16.767521,16.767521,13.302657,13.302657,15.428038,15.428038,13.302657,13.302657,0.689573,0.689829,0.689573,0.689829,16.765426,16.768675,13.300680,13.303747,15.425969,15.429178,13.300680,13.303747,1.953414,
0.500000,0.750000,0.875000,1.125000,1.250000,0.696817,0.696817,0.696817,0.696817,16.856720,16.856720,13.386958,13.386958,15.516175,15.516175,12.527416,12.527416,0.696812,0.696817,0.696812,0.696817,16.856660,16.856720,13.386901,13.386958,15.516116,15.516175,12.527361,12.527416,2.995815,
0.500000,0.750000,0.875000,1.125000,1.375000,0.702353,0.702353,0.702353,0.702353,16.925883,16.925883,13.452440,13.452440,15.584563,15.584563,11.833500,11.833500,0.702449,0.702170,0.702449,0.702170,16.927078,16.923606,13.453573,13.450283,15.585745,15.582311,11.834572,11.831460,3.796918,
0.500000,0.750000,0.875000,1.125000,1.500000,0.706690,0.706690,0.706690,0.706690,16.979695,16.979695,13.503460,13.503460,15.637800,15.637800,11.208712,11.208712,0.707287,0.705875,0.707287,0.705875,16.987079,16.969601,13.510465,13.493885,15.645107,15.627812,11.215148,11.199916,4.415644,
0.500000,0.750000,0.875000,1.250000,0.500000,0.610972,0.610972,0.610972,0.610972,15.712315,15.712315,11.490781,11.490781,14.390595,14.390595,19.248029,19.248029,0.621957,0.602143,0.621957,0.602143,15.866742,15.586372,11.628732,11.378713,14.541826,14.267410,19.402249,19.121842,-13.548372,
0.500000,0.750000,0.875000,1.250000,0.625000,0.639188,0.639188,0.639188,0.639188,16.104075,16.104075,11.841907,11.841907,14.774644,14.774644,17.696408,17.696408,0.644941,0.634121,0.644941,0.634121,16.181996,16.034896,11.912206,11.779624,14.851188,14.706731,17.774786,17.626770,-8.388275,
0.500000,0.750000,0.875000,1.250000,0.750000,0.660397,0.660397,0.660397,0.660397,16.388213,16.388213,12.098995,12.098995,15.054012,15.054012,16.388213,16.388213,0.663031,0.657838,0.663031,0.657838,16.422910,16.354395,12.130530,12.068289,15.088175,15.020725,16.422910,16.354395,-4.885335,
0.500000,0.750000,0.875000,1.250000,0.875000,0.676625,0.676625,0.676625,0.676625,16.599924,16.599924,12.291891,12.291891,15.262622,15.262622,15.262622,15.262622,0.677448,0.675683,0.677448,0.675683,16.610541,16.587766,12.301595,12.280783,15.273094,15.250632,15.273094,15.250632,-2.394082,
0.500000,0.750000,0.875000,1.250000,1.000000,0.689231,0.689231,0.689231,0.689231,16.761095,16.761095,12.439513,12.439513,15.421691,15.421691,14.280515,14.280515,0.689232,0.689226,0.689232,0.689226,16.761107,16.761026,12.439523,12.439449,15.421703,15.421623,14.280526,14.280447,-0.569478,
0.500000,0.750000,0.875000,1.250000,1.125000,0.699073,0.699073,0.699073,0.699073,16.884968,16.884968,12.553429,12.553429,15.544102,15.544102,13.413690,13.413690,0.698944,0.699135,0.698944,0.699135,16.883355,16.885747,12.551943,12.554147,15.542507,15.544872,13.412163,13.414428,0.802346,
0.500000,0.750000,0.875000,1.250000,1.250000,0.706806,0.706806,0.706806,0.706806,16.981133,16.981133,12.642141,12.642141,15.639223,15.639223,12.642141,12.642141,0.706633,0.706899,0.706633,0.706899,16.978984,16.982283,12.640156,12.643203,15.637096,15.640361,12.640156,12.643203,1.849569,
0.500000,0.750000,0.875000,1.250000,1.375000,0.712901,0.712901,0.712901,0.712901,17.056197,17.056197,12.711556,12.711556,15.713529,15.713529,11.950531,11.950531,0.712896,0.712901,0.712896,0.712901,17.056135,17.056203,12.711499,12.711561,15.713467,15.713534,11.950476,11.950536,2.658104,
0.500000,0.750000,0.875000,1.250000,1.500000,0.717710,0.717710,0.717710,0.717710,17.114999,17.114999,12.766036,12.766036,15.771770,15.771770,11.326935,11.326935,0.717748,0.717623,0.717748,0.717623,17.115456,17.113933,12.766459,12.765048,15.772222,15.770714,11.327335,11.326002,3.286421,
0.500000,0.750000,0.875000,1.375000,0.500000,0.613516,0.613516,0.613516,0.613516,15.748305,15.748305,10.798539,10.798539,14.425821,14.425821,19.284020,19.284020,0.627396,0.602842,0.627396,0.602842,15.942296,15.596406,10.966289,10.667927,14.615890,14.277218,19.477501,19.131908,-14.287682,
