mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,rhoA = rhoB = 0.5,sigma =0.100000,data are below
cA11,cA12,cA21,cA22,cB11,cB12,cB21,cB22,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,FPa11,FPa12,FPa21,FPa22,FPb111,FPb112,FPb211,FPb212,FPb121,FPb122,FPb221,FPb222,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.325000,1.325000,0.500000,0.607317,0.607317,0.607317,0.607317,19.196030,19.196030,11.000311,11.000311,11.000311,11.000311,19.196030,19.196030,0.565543,0.671026,0.671026,0.565543,18.576443,20.055837,10.470005,11.766332,11.766332,10.470005,20.055837,18.576443,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.337500,1.337500,0.500000,0.608035,0.608035,0.608035,0.608035,19.206277,19.206277,10.938497,10.938497,10.938497,10.938497,19.206277,19.206277,0.565976,0.672578,0.672578,0.565976,18.583127,20.075615,10.406841,11.711099,11.711099,10.406841,20.075615,18.583127,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.350000,1.350000,0.500000,0.608748,0.608748,0.608748,0.608748,19.216424,19.216424,10.877442,10.877442,10.877442,10.877442,19.216424,19.216424,0.566402,0.674110,0.674110,0.566402,18.589678,20.095094,10.344422,11.656408,11.656408,10.344422,20.095094,18.589678,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.362500,1.362500,0.500000,0.609445,0.609445,0.609445,0.609445,19.226343,19.226343,10.817020,10.817020,10.817020,10.817020,19.226343,19.226343,0.566819,0.675623,0.675623,0.566819,18.596099,20.114277,10.282734,11.602248,11.602248,10.282734,20.114277,18.596099,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.375000,1.375000,0.500000,0.610128,0.610128,0.610128,0.610128,19.236050,19.236050,10.757229,10.757229,10.757229,10.757229,19.236050,19.236050,0.567229,0.677117,0.677117,0.567229,18.602391,20.133169,10.221765,11.548609,11.548609,10.221765,20.133169,18.602391,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.387500,1.387500,0.500000,0.610796,0.610796,0.610796,0.610796,19.245539,19.245539,10.698051,10.698051,10.698051,10.698051,19.245539,19.245539,0.567630,0.678592,0.678592,0.567630,18.608559,20.151777,10.161502,11.495482,11.495482,10.161502,20.151777,18.608559,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.400000,1.400000,0.500000,0.611442,0.611442,0.611442,0.611442,19.254686,19.254686,10.639365,10.639365,10.639365,10.639365,19.254686,19.254686,0.568024,0.680049,0.680049,0.568024,18.614604,20.170103,10.101933,11.442859,11.442859,10.101933,20.170103,18.614604,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.412500,1.412500,0.500000,0.612082,0.612082,0.612082,0.612082,19.263755,19.263755,10.581384,10.581384,10.581384,10.581384,19.263755,19.263755,0.568411,0.681487,0.681487,0.568411,18.620531,20.188154,10.043044,11.390730,11.390730,10.043044,20.188154,18.620531,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.425000,1.425000,0.500000,0.612710,0.612710,0.612710,0.612710,19.272625,19.272625,10.523990,10.523990,10.523990,10.523990,19.272625,19.272625,0.568790,0.682897,0.682897,0.568790,18.626345,20.205817,9.984829,11.338981,11.338981,9.984829,20.205817,18.626345,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.437500,1.437500,0.500000,0.613323,0.613323,0.613323,0.613323,19.281298,19.281298,10.467172,10.467172,10.467172,10.467172,19.281298,19.281298,0.569162,0.684300,0.684300,0.569162,18.632041,20.223334,9.927267,11.287818,11.287818,9.927267,20.223334,18.632041,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.450000,1.450000,0.500000,0.613924,0.613924,0.613924,0.613924,19.289778,19.289778,10.410921,10.410921,10.410921,10.410921,19.289778,19.289778,0.569527,0.685684,0.685684,0.569527,18.637625,20.240592,9.870352,11.237126,11.237126,9.870352,20.240592,18.637625,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.462500,1.462500,0.500000,0.614504,0.614504,0.614504,0.614504,19.297945,19.297945,10.355124,10.355124,10.355124,10.355124,19.297945,19.297945,0.569885,0.687052,0.687052,0.569885,18.643100,20.257592,9.814072,11.186895,11.186895,9.814072,20.257592,18.643100,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.475000,1.475000,0.500000,0.615079,0.615079,0.615079,0.615079,19.306046,19.306046,10.299978,10.299978,10.299978,10.299978,19.306046,19.306046,0.570236,0.688402,0.688402,0.570236,18.648468,20.274342,9.758416,11.137120,11.137120,9.758416,20.274342,18.648468,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.487500,1.487500,0.500000,0.615643,0.615643,0.615643,0.615643,19.313975,19.313975,10.245380,10.245380,10.245380,10.245380,19.313975,19.313975,0.570581,0.689735,0.689735,0.570581,18.653732,20.290846,9.703374,11.087793,11.087793,9.703374,20.290846,18.653732,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.500000,1.500000,1.500000,0.500000,0.616194,0.616194,0.616194,0.616194,19.321725,19.321725,10.191313,10.191313,10.191313,10.191313,19.321725,19.321725,0.570919,0.691043,0.691043,0.570919,18.658898,20.306990,9.648939,11.038803,11.038803,9.648939,20.306990,18.658898,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.500000,0.500000,0.512500,0.503856,0.503856,0.503856,0.503856,17.351156,17.351156,17.567212,17.567212,17.567212,17.567212,17.351156,17.351156,0.504760,0.502856,0.502856,0.504760,17.366850,17.333786,17.582907,17.549842,17.549842,17.582907,17.333786,17.366850,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.512500,0.512500,0.512500,0.506977,0.506977,0.506977,0.506977,17.405197,17.405197,17.405197,17.405197,17.405197,17.405197,17.405197,17.405197,0.506975,0.506975,0.506975,0.506975,17.405161,17.405161,17.405161,17.405161,17.405161,17.405161,17.405161,17.405161,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.525000,0.525000,0.512500,0.510021,0.510021,0.510021,0.510021,17.457577,17.457577,17.246741,17.246741,17.246741,17.246741,17.457577,17.457577,0.509043,0.510898,0.510898,0.509043,17.440771,17.472598,17.229939,17.261759,17.261759,17.229939,17.472598,17.440771,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.537500,0.537500,0.512500,0.512972,0.512972,0.512972,0.512972,17.508061,17.508061,17.091390,17.091390,17.091390,17.091390,17.508061,17.508061,0.510945,0.514915,0.514915,0.510945,17.473417,17.541127,17.056767,17.124439,17.124439,17.056767,17.541127,17.473417,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.550000,0.550000,0.512500,0.515853,0.515853,0.515853,0.515853,17.557062,17.557062,16.939350,16.939350,16.939350,16.939350,17.557062,17.557062,0.512789,0.518853,0.518853,0.512789,17.504941,17.607790,16.887288,16.990032,16.990032,16.887288,17.607790,17.504941,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.562500,0.562500,0.512500,0.518662,0.518662,0.518662,0.518662,17.604574,17.604574,16.790423,16.790423,16.790423,16.790423,17.604574,17.604574,0.514573,0.522734,0.522734,0.514573,17.535324,17.672994,16.721298,16.858746,16.858746,16.721298,17.672994,17.535324,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.575000,0.575000,0.512500,0.521513,0.521513,0.521513,0.521513,17.652535,17.652535,16.646360,16.646360,16.646360,16.646360,17.652535,17.652535,0.516360,0.526715,0.526715,0.516360,17.565649,17.739375,16.559699,16.733025,16.733025,16.559699,17.739375,17.565649,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.587500,0.587500,0.512500,0.524187,0.524187,0.524187,0.524187,17.697293,17.697293,16.503345,16.503345,16.503345,16.503345,17.697293,17.697293,0.518057,0.530457,0.530457,0.518057,17.594357,17.801308,16.400771,16.607078,16.607078,16.400771,17.801308,17.594357,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.600000,0.600000,0.512500,0.526797,0.526797,0.526797,0.526797,17.740743,17.740743,16.363108,16.363108,16.363108,16.363108,17.740743,17.740743,0.519703,0.534137,0.534137,0.519703,17.622118,17.861772,16.245025,16.483715,16.483715,16.245025,17.861772,17.622118,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.612500,0.612500,0.512500,0.529353,0.529353,0.529353,0.529353,17.783084,17.783084,16.225696,16.225696,16.225696,16.225696,17.783084,17.783084,0.521306,0.537749,0.537749,0.521306,17.649071,17.920720,16.092450,16.362734,16.362734,16.092450,17.920720,17.649071,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.625000,0.625000,0.512500,0.531840,0.531840,0.531840,0.531840,17.824085,17.824085,16.090735,16.090735,16.090735,16.090735,17.824085,17.824085,0.522865,0.541301,0.541301,0.522865,17.675192,17.978282,15.942881,16.244118,16.244118,15.942881,17.978282,17.675192,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.637500,0.637500,0.512500,0.534278,0.534278,0.534278,0.534278,17.864081,17.864081,15.958421,15.958421,15.958421,15.958421,17.864081,17.864081,0.524382,0.544793,0.544793,0.524382,17.700531,18.034509,15.796235,16.127780,16.127780,15.796235,18.034509,17.700531,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.650000,0.650000,0.512500,0.536651,0.536651,0.536651,0.536651,17.902843,17.902843,15.828400,15.828400,15.828400,15.828400,17.902843,17.902843,0.525861,0.548222,0.548222,0.525861,17.725184,18.089343,15.652480,16.013529,16.013529,15.652480,18.089343,17.725184,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.662500,0.662500,0.512500,0.538979,0.538979,0.538979,0.538979,17.940697,17.940697,15.700870,15.700870,15.700870,15.700870,17.940697,17.940697,0.527302,0.551594,0.551594,0.527302,17.749126,18.142929,15.511469,15.901389,15.901389,15.511469,18.142929,17.749126,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.675000,0.675000,0.512500,0.541246,0.541246,0.541246,0.541246,17.977392,17.977392,15.575471,15.575471,15.575471,15.575471,17.977392,17.977392,0.528707,0.554911,0.554911,0.528707,17.772393,18.195321,15.373126,15.791294,15.791294,15.373126,18.195321,17.772393,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.687500,0.687500,0.512500,0.543462,0.543462,0.543462,0.543462,18.013119,18.013119,15.452279,15.452279,15.452279,15.452279,18.013119,18.013119,0.530076,0.558175,0.558175,0.530076,17.795011,18.246550,15.237365,15.683164,15.683164,15.237365,18.246550,17.795011,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.700000,0.700000,0.512500,0.545792,0.545792,0.545792,0.545792,18.050515,18.050515,15.333791,15.333791,15.333791,15.333791,18.050515,18.050515,0.531414,0.561383,0.561383,0.531414,17.817076,18.296593,15.104178,15.576870,15.576870,15.104178,18.296593,17.817076,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.712500,0.712500,0.512500,0.547910,0.547910,0.547910,0.547910,18.084370,18.084370,15.214769,15.214769,15.214769,15.214769,18.084370,18.084370,0.532716,0.564544,0.564544,0.532716,17.838473,18.345622,14.973352,15.472484,15.472484,14.973352,18.345622,17.838473,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.725000,0.725000,0.512500,0.549989,0.549989,0.549989,0.549989,18.117477,18.117477,15.097872,15.097872,15.097872,15.097872,18.117477,18.117477,0.533989,0.567650,0.567650,0.533989,17.859346,18.393509,14.844934,15.369781,15.369781,14.844934,18.393509,17.859346,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.737500,0.737500,0.512500,0.552014,0.552014,0.552014,0.552014,18.149593,18.149593,14.982774,14.982774,14.982774,14.982774,18.149593,18.149593,0.535231,0.570708,0.570708,0.535231,17.879666,18.440389,14.718806,15.268808,15.268808,14.718806,18.440389,17.879666,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.750000,0.750000,0.512500,0.554004,0.554004,0.554004,0.554004,18.181032,18.181032,14.869697,14.869697,14.869697,14.869697,18.181032,18.181032,0.536444,0.573722,0.573722,0.536444,17.899467,18.486348,14.594913,15.169559,15.169559,14.594913,18.486348,17.899467,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.762500,0.762500,0.512500,0.555950,0.555950,0.555950,0.555950,18.211664,18.211664,14.758431,14.758431,14.758431,14.758431,18.211664,18.211664,0.537649,0.576713,0.576713,0.537649,17.919090,18.531682,14.473506,15.072246,15.072246,14.473506,18.531682,17.919090,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.775000,0.775000,0.512500,0.557845,0.557845,0.557845,0.557845,18.241390,18.241390,14.648801,14.648801,14.648801,14.648801,18.241390,18.241390,0.538881,0.579879,0.579879,0.538881,17.939101,18.579419,14.355051,14.979764,14.979764,14.355051,18.579419,17.939101,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.787500,0.787500,0.512500,0.559709,0.559709,0.559709,0.559709,18.270517,18.270517,14.541034,14.541034,14.541034,14.541034,18.270517,18.270517,0.540008,0.582753,0.582753,0.540008,17.957368,18.622507,14.237408,14.885103,14.885103,14.237408,18.622507,17.957368,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.800000,0.800000,0.512500,0.561524,0.561524,0.561524,0.561524,18.298789,18.298789,14.434809,14.434809,14.434809,14.434809,18.298789,18.298789,0.541086,0.585491,0.585491,0.541086,17.974809,18.663340,14.121396,14.790553,14.790553,14.121396,18.663340,17.974809,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.812500,0.812500,0.512500,0.563309,0.563309,0.563309,0.563309,18.326505,18.326505,14.330347,14.330347,14.330347,14.330347,18.326505,18.326505,0.542162,0.588274,0.588274,0.542162,17.992181,18.704653,14.007678,14.698729,14.698729,14.007678,18.704653,17.992181,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.825000,0.825000,0.512500,0.565057,0.565057,0.565057,0.565057,18.353551,18.353551,14.227473,14.227473,14.227473,14.227473,18.353551,18.353551,0.543213,0.591017,0.591017,0.543213,18.009120,18.745149,13.895836,14.608291,14.608291,13.895836,18.745149,18.009120,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.837500,0.837500,0.512500,0.566759,0.566759,0.566759,0.566759,18.379808,18.379808,14.126009,14.126009,14.126009,14.126009,18.379808,18.379808,0.544241,0.593719,0.593719,0.544241,18.025638,18.784850,13.785818,14.519200,14.519200,13.785818,18.784850,18.025638,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.850000,0.850000,0.512500,0.568435,0.568435,0.568435,0.568435,18.405572,18.405572,14.026182,14.026182,14.026182,14.026182,18.405572,18.405572,0.545243,0.596389,0.596389,0.545243,18.041725,18.823900,13.677552,14.431536,14.431536,13.677552,18.823900,18.041725,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.862500,0.862500,0.512500,0.570067,0.570067,0.570067,0.570067,18.430589,18.430589,13.927689,13.927689,13.927689,13.927689,18.430589,18.430589,0.546225,0.599013,0.599013,0.546225,18.057448,18.862084,13.571045,14.345032,14.345032,13.571045,18.862084,18.057448,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.875000,0.875000,0.512500,0.571674,0.571674,0.571674,0.571674,18.455148,18.455148,13.830754,13.830754,13.830754,13.830754,18.455148,18.455148,0.547185,0.601599,0.601599,0.547185,18.072793,18.899544,13.466226,14.259770,14.259770,13.466226,18.899544,18.072793,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.887500,0.887500,0.512500,0.573248,0.573248,0.573248,0.573248,18.479136,18.479136,13.735214,13.735214,13.735214,13.735214,18.479136,18.479136,0.548123,0.604148,0.604148,0.548123,18.087770,18.936297,13.363052,14.175715,14.175715,13.363052,18.936297,18.087770,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.900000,0.900000,0.512500,0.574781,0.574781,0.574781,0.574781,18.502426,18.502426,13.640897,13.640897,13.640897,13.640897,18.502426,18.502426,0.549041,0.606660,0.606660,0.549041,18.102393,18.972361,13.261482,14.092835,14.092835,13.261482,18.972361,18.102393,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.912500,0.912500,0.512500,0.576292,0.576292,0.576292,0.576292,18.525313,18.525313,13.548038,13.548038,13.548038,13.548038,18.525313,18.525313,0.549939,0.609138,0.609138,0.549939,18.116671,19.007760,13.161476,14.011101,14.011101,13.161476,19.007760,18.116671,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.925000,0.925000,0.512500,0.577763,0.577763,0.577763,0.577763,18.547542,18.547542,13.456345,13.456345,13.456345,13.456345,18.547542,18.547542,0.550817,0.611580,0.611580,0.550817,18.130616,19.042506,13.062995,13.930483,13.930483,13.062995,19.042506,18.130616,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.937500,0.937500,0.512500,0.579217,0.579217,0.579217,0.579217,18.569457,18.569457,13.366100,13.366100,13.366100,13.366100,18.569457,18.569457,0.551676,0.613988,0.613988,0.551676,18.144237,19.076623,12.966004,13.850954,13.850954,12.966004,19.076623,18.144237,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.950000,0.950000,0.512500,0.580644,0.580644,0.580644,0.580644,18.590910,18.590910,13.277118,13.277118,13.277118,13.277118,18.590910,18.590910,0.552517,0.616363,0.616363,0.552517,18.157545,19.110123,12.870466,13.772487,13.772487,12.870466,19.110123,18.157545,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.962500,0.962500,0.512500,0.582215,0.582215,0.582215,0.582215,18.614461,18.614461,13.191774,13.191774,13.191774,13.191774,18.614461,18.614461,0.553340,0.618708,0.618708,0.553340,18.170553,19.143053,12.776350,13.695082,13.695082,12.776350,19.143053,18.170553,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.975000,0.975000,0.512500,0.583578,0.583578,0.583578,0.583578,18.634833,18.634833,13.105042,13.105042,13.105042,13.105042,18.634833,18.634833,0.554146,0.621018,0.621018,0.554146,18.183261,19.175372,12.683616,13.618661,13.618661,12.683616,19.175372,18.183261,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,0.987500,0.987500,0.512500,0.584913,0.584913,0.584913,0.584913,18.654746,18.654746,13.019457,13.019457,13.019457,13.019457,18.654746,18.654746,0.554935,0.623288,0.623288,0.554935,18.195699,19.206998,12.592249,13.543109,13.543109,12.592249,19.206998,18.195699,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,1.000000,1.000000,0.512500,0.586213,0.586213,0.586213,0.586213,18.674084,18.674084,12.934871,12.934871,12.934871,12.934871,18.674084,18.674084,0.555707,0.625536,0.625536,0.555707,18.207841,19.238191,12.502189,13.468635,13.468635,12.502189,19.238191,18.207841,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,1.012500,1.012500,0.512500,0.587496,0.587496,0.587496,0.587496,18.693125,18.693125,12.851510,12.851510,12.851510,12.851510,18.693125,18.693125,0.556463,0.627753,0.627753,0.556463,18.219713,19.268844,12.413421,13.395103,13.395103,12.413421,19.268844,18.219713,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,1.025000,1.025000,0.512500,0.588754,0.588754,0.588754,0.588754,18.711745,18.711745,12.769221,12.769221,12.769221,12.769221,18.711745,18.711745,0.557203,0.629941,0.629941,0.557203,18.231323,19.298969,12.325915,13.322489,13.322489,12.325915,19.298969,18.231323,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,1.037500,1.037500,0.512500,0.589977,0.589977,0.589977,0.589977,18.729820,18.729820,12.687858,12.687858,12.687858,12.687858,18.729820,18.729820,0.557928,0.632100,0.632100,0.557928,18.242677,19.328581,12.239643,13.250774,13.250774,12.239643,19.328581,18.242677,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,1.050000,1.050000,0.512500,0.591184,0.591184,0.591184,0.591184,18.747605,18.747605,12.607623,12.607623,12.607623,12.607623,18.747605,18.747605,0.558637,0.634230,0.634230,0.558637,18.253783,19.357692,12.154579,13.179937,13.179937,12.154579,19.357692,18.253783,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,1.062500,1.062500,0.512500,0.592357,0.592357,0.592357,0.592357,18.764864,18.764864,12.528267,12.528267,12.528267,12.528267,18.764864,18.764864,0.559333,0.636332,0.636332,0.559333,18.264648,19.386320,12.070695,13.109965,13.109965,12.070695,19.386320,18.264648,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,1.075000,1.075000,0.512500,0.593676,0.593676,0.593676,0.593676,18.784220,18.784220,12.452178,12.452178,12.452178,12.452178,18.784220,18.784220,0.560015,0.638410,0.638410,0.560015,18.275288,19.414511,11.987975,13.040870,13.040870,11.987975,19.414511,18.275288,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,1.087500,1.087500,0.512500,0.594794,0.594794,0.594794,0.594794,18.800604,18.800604,12.374649,12.374649,12.374649,12.374649,18.800604,18.800604,0.560683,0.640448,0.640448,0.560683,18.285695,19.442057,11.906381,12.972428,12.972428,11.906381,19.442057,18.285695,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,1.100000,1.100000,0.512500,0.595899,0.595899,0.595899,0.595899,18.816741,18.816741,12.298170,12.298170,12.298170,12.298170,18.816741,18.816741,0.561336,0.642470,0.642470,0.561336,18.295870,19.469289,11.825883,12.904924,12.904924,11.825883,19.469289,18.295870,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,1.112500,1.112500,0.512500,0.596980,0.596980,0.596980,0.596980,18.832522,18.832522,12.222611,12.222611,12.222611,12.222611,18.832522,18.832522,0.561978,0.644462,0.644462,0.561978,18.305846,19.496032,11.746483,12.838165,12.838165,11.746483,19.496032,18.305846,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.512500,1.125000,1.125000,0.512500,0.598040,0.598040,0.598040,0.598040,18.847950,18.847950,12.147949,12.147949,12.147949,12.147949,18.847950,18.847950,0.562644,0.646599,0.646599,0.562644,18.316182,19.524617,11.668652,12.774315,12.774315,11.668652,19.524617,18.316182,
